bioguide_id,declarant_name,chamber,party,state_district,committee_membership,committees_key_flag,transaction_date,disclosure_date,date_confidence,ticker,asset_description,asset_type,sector_gics,etf_proxy,operation_type,amount_range,amount_midpoint,amount_split_flag,owner,doc_id,source_url,natural_key_hash,provenance,ticker_source,sector_source,occurrence_index,years_in_office
C001035,Susan M Collins,senate,Republican,ME,"SSAP01; SSAP02; SSAP08; SSAP14; SSAP16; SSAP17; SSAP18; SSAP19; SSAP20; SSAP22; SSAP23; SSAP24; SSHR12; Senate Committee on Appropriations; Senate Committee on Health, Education, Labor, and Pensions; Senate Select Committee on Intelligence",True,2016-12-01,2017-05-10,implausible,GOOG,Alphabet Inc.,Stock,Communication Services,XLC,Sale (Partial),"$1,001 - $15,000",8000.5,False,Spouse,5bc04cde-0e58-495a-96a3-4de12b0d0c27,https://efdsearch.senate.gov/search/view/ptr/5bc04cde-0e58-495a-96a3-4de12b0d0c27/,d521fd2b188a963689bccea086d90a55612916da350ff552d334dc4159d074d5,senate-efd-electronic,explicit,yfinance,0,19
C001035,Susan M Collins,senate,Republican,ME,"SSAP01; SSAP02; SSAP08; SSAP14; SSAP16; SSAP17; SSAP18; SSAP19; SSAP20; SSAP22; SSAP23; SSAP24; SSHR12; Senate Committee on Appropriations; Senate Committee on Health, Education, Labor, and Pensions; Senate Select Committee on Intelligence",True,2016-12-01,2017-05-10,implausible,TSCO,Tractor Supply Company,Stock,Consumer Discretionary,XLY,Purchase,"$15,001 - $50,000",32500.5,False,Spouse,5bc04cde-0e58-495a-96a3-4de12b0d0c27,https://efdsearch.senate.gov/search/view/ptr/5bc04cde-0e58-495a-96a3-4de12b0d0c27/,6797cb7d4be8c38bcfec0ecfcf7e3fecebdbb0a34d8874b93d3d7a64bb3fd9be,senate-efd-electronic,explicit,yfinance,0,19
C001035,Susan M Collins,senate,Republican,ME,"SSAP01; SSAP02; SSAP08; SSAP14; SSAP16; SSAP17; SSAP18; SSAP19; SSAP20; SSAP22; SSAP23; SSAP24; SSHR12; Senate Committee on Appropriations; Senate Committee on Health, Education, Labor, and Pensions; Senate Select Committee on Intelligence",True,2016-12-01,2017-05-10,implausible,TMK,Torchmark Corporation,Stock,Financials,XLF,Purchase,"$1,001 - $15,000",8000.5,False,Spouse,5bc04cde-0e58-495a-96a3-4de12b0d0c27,https://efdsearch.senate.gov/search/view/ptr/5bc04cde-0e58-495a-96a3-4de12b0d0c27/,81fc25b7681dabe32a8e8298d97e1b237db1b1743a8ee8e00657c76f5f86e1ce,senate-efd-electronic,explicit,llm,0,19
C001035,Susan M Collins,senate,Republican,ME,"SSAP01; SSAP02; SSAP08; SSAP14; SSAP16; SSAP17; SSAP18; SSAP19; SSAP20; SSAP22; SSAP23; SSAP24; SSHR12; Senate Committee on Appropriations; Senate Committee on Health, Education, Labor, and Pensions; Senate Select Committee on Intelligence",True,2016-12-01,2017-05-10,implausible,MTD,Mettler-Toledo International Inc.,Stock,Health Care,XLV,Purchase,"$1,001 - $15,000",8000.5,False,Spouse,5bc04cde-0e58-495a-96a3-4de12b0d0c27,https://efdsearch.senate.gov/search/view/ptr/5bc04cde-0e58-495a-96a3-4de12b0d0c27/,a1415eeb69992998fb3ec065c54093d0ea2bc9d4525a614241288eb9caf633a7,senate-efd-electronic,explicit,yfinance,0,19
C001035,Susan M Collins,senate,Republican,ME,"SSAP01; SSAP02; SSAP08; SSAP14; SSAP16; SSAP17; SSAP18; SSAP19; SSAP20; SSAP22; SSAP23; SSAP24; SSHR12; Senate Committee on Appropriations; Senate Committee on Health, Education, Labor, and Pensions; Senate Select Committee on Intelligence",True,2016-12-01,2017-05-10,implausible,HOLX,"Hologic, Inc.",Stock,Health Care,XLV,Purchase,"$15,001 - $50,000",32500.5,False,Spouse,5bc04cde-0e58-495a-96a3-4de12b0d0c27,https://efdsearch.senate.gov/search/view/ptr/5bc04cde-0e58-495a-96a3-4de12b0d0c27/,a4c2a8e15fb23a4eda7ec822c7b0e0092ce58243c2897eeabbe01d93ef3c9561,senate-efd-electronic,explicit,llm,0,19
C001035,Susan M Collins,senate,Republican,ME,"SSAP01; SSAP02; SSAP08; SSAP14; SSAP16; SSAP17; SSAP18; SSAP19; SSAP20; SSAP22; SSAP23; SSAP24; SSHR12; Senate Committee on Appropriations; Senate Committee on Health, Education, Labor, and Pensions; Senate Select Committee on Intelligence",True,2016-12-16,2017-05-10,implausible,ESRX,Express Scripts Holding Company,Stock,Health Care,XLV,Sale (Full),"$1,001 - $15,000",8000.5,False,Spouse,5bc04cde-0e58-495a-96a3-4de12b0d0c27,https://efdsearch.senate.gov/search/view/ptr/5bc04cde-0e58-495a-96a3-4de12b0d0c27/,92ce0401d3cf46b2d8d585dc9ffe12559aca0430dcf16f1fe790a01b36db5c94,senate-efd-electronic,explicit,llm,0,19
C001035,Susan M Collins,senate,Republican,ME,"SSAP01; SSAP02; SSAP08; SSAP14; SSAP16; SSAP17; SSAP18; SSAP19; SSAP20; SSAP22; SSAP23; SSAP24; SSHR12; Senate Committee on Appropriations; Senate Committee on Health, Education, Labor, and Pensions; Senate Select Committee on Intelligence",True,2016-12-20,2017-05-10,implausible,,Washington State Federal Highway Grant Rate/Coupon: 5.0%  Matures: 09/01/2019,Municipal Security,,,Purchase,"$15,001 - $50,000",32500.5,False,Spouse,5bc04cde-0e58-495a-96a3-4de12b0d0c27,https://efdsearch.senate.gov/search/view/ptr/5bc04cde-0e58-495a-96a3-4de12b0d0c27/,0c4f4d879787cfb89843290c6b32484e453a40ba2d0420562302f392f1b9b347,senate-efd-electronic,none,none,0,19
C001035,Susan M Collins,senate,Republican,ME,"SSAP01; SSAP02; SSAP08; SSAP14; SSAP16; SSAP17; SSAP18; SSAP19; SSAP20; SSAP22; SSAP23; SSAP24; SSHR12; Senate Committee on Appropriations; Senate Committee on Health, Education, Labor, and Pensions; Senate Select Committee on Intelligence",True,2016-12-30,2017-05-10,implausible,COP,ConocoPhillips,Stock,Energy,XLE,Purchase,"$15,001 - $50,000",32500.5,False,Spouse,5bc04cde-0e58-495a-96a3-4de12b0d0c27,https://efdsearch.senate.gov/search/view/ptr/5bc04cde-0e58-495a-96a3-4de12b0d0c27/,f6ea6a724ccacfb7370fed121da6377a1d2f3a160f7d12419cd74dafa5712a98,senate-efd-electronic,explicit,yfinance,0,19
C001035,Susan M Collins,senate,Republican,ME,"SSAP01; SSAP02; SSAP08; SSAP14; SSAP16; SSAP17; SSAP18; SSAP19; SSAP20; SSAP22; SSAP23; SSAP24; SSHR12; Senate Committee on Appropriations; Senate Committee on Health, Education, Labor, and Pensions; Senate Select Committee on Intelligence",True,2016-12-30,2017-05-10,implausible,PRGO,PRGO-Perrigo Company plc,Stock,Health Care,XLV,Sale (Full),"$15,001 - $50,000",32500.5,False,Spouse,5bc04cde-0e58-495a-96a3-4de12b0d0c27,https://efdsearch.senate.gov/search/view/ptr/5bc04cde-0e58-495a-96a3-4de12b0d0c27/,4a119b9312ebe328db019602e5607805189ae4c5d083db2fdc3ae174f65c6962,senate-efd-electronic,llm,yfinance,0,19
C001035,Susan M Collins,senate,Republican,ME,"SSAP01; SSAP02; SSAP08; SSAP14; SSAP16; SSAP17; SSAP18; SSAP19; SSAP20; SSAP22; SSAP23; SSAP24; SSHR12; Senate Committee on Appropriations; Senate Committee on Health, Education, Labor, and Pensions; Senate Select Committee on Intelligence",True,2016-12-30,2017-01-10,plausible,PRGO,Perrigo Company plc,Stock,Health Care,XLV,Purchase,"$15,001 - $50,000",32500.5,False,Spouse,e373cb0c-9dae-4a6b-8c6f-f29374a271ac,https://efdsearch.senate.gov/search/view/ptr/e373cb0c-9dae-4a6b-8c6f-f29374a271ac/,ec59d4b43fed6acb565dddaed757cfb841239e61ac86fc14855c60c3196f9a74,senate-efd-electronic,explicit,yfinance,0,19
C001035,Susan M Collins,senate,Republican,ME,"SSAP01; SSAP02; SSAP08; SSAP14; SSAP16; SSAP17; SSAP18; SSAP19; SSAP20; SSAP22; SSAP23; SSAP24; SSHR12; Senate Committee on Appropriations; Senate Committee on Health, Education, Labor, and Pensions; Senate Select Committee on Intelligence",True,2017-01-31,2017-02-14,plausible,,Federal Farm Credit Bank 3133EGU94  Rate/Coupon: 2.300%  Matures: 12/14/2022,Corporate Bond,,,Purchase,"$15,001 - $50,000",32500.5,False,Spouse,614f837e-4d49-459b-b50b-1e6cdd90d212,https://efdsearch.senate.gov/search/view/ptr/614f837e-4d49-459b-b50b-1e6cdd90d212/,f3b13060c89ac6a4f3bee0d001c760dce53ebb482b304da2ddbef1338792a233,senate-efd-electronic,none,none,0,20
C001035,Susan M Collins,senate,Republican,ME,"SSAP01; SSAP02; SSAP08; SSAP14; SSAP16; SSAP17; SSAP18; SSAP19; SSAP20; SSAP22; SSAP23; SSAP24; SSHR12; Senate Committee on Appropriations; Senate Committee on Health, Education, Labor, and Pensions; Senate Select Committee on Intelligence",True,2017-03-02,2017-04-11,plausible,DHR,Danaher Corporation,Stock,Health Care,XLV,Purchase,"$15,001 - $50,000",32500.5,False,Spouse,ea48ecad-1959-4f7a-ace0-778a71d06437,https://efdsearch.senate.gov/search/view/ptr/ea48ecad-1959-4f7a-ace0-778a71d06437/,31fd2c2af4814f2b468b5b94748f15c18d3fc96498fcdb368c48adc33d2c12b0,senate-efd-electronic,explicit,yfinance,0,20
C001035,Susan M Collins,senate,Republican,ME,"SSAP01; SSAP02; SSAP08; SSAP14; SSAP16; SSAP17; SSAP18; SSAP19; SSAP20; SSAP22; SSAP23; SSAP24; SSHR12; Senate Committee on Appropriations; Senate Committee on Health, Education, Labor, and Pensions; Senate Select Committee on Intelligence",True,2017-03-02,2017-04-11,plausible,BRKB,Berkshire Hathaway Inc.,Stock,Financials,XLF,Purchase,"$15,001 - $50,000",32500.5,False,Spouse,ea48ecad-1959-4f7a-ace0-778a71d06437,https://efdsearch.senate.gov/search/view/ptr/ea48ecad-1959-4f7a-ace0-778a71d06437/,7ffc7c6e7dbffb518b3de60770ff852caa0f7ecc7472d4cc29cd332467feec5b,senate-efd-electronic,explicit,llm,0,20
C001035,Susan M Collins,senate,Republican,ME,"SSAP01; SSAP02; SSAP08; SSAP14; SSAP16; SSAP17; SSAP18; SSAP19; SSAP20; SSAP22; SSAP23; SSAP24; SSHR12; Senate Committee on Appropriations; Senate Committee on Health, Education, Labor, and Pensions; Senate Select Committee on Intelligence",True,2017-03-02,2017-04-11,plausible,RHHBY,Roche Holding AG,Stock,Health Care,XLV,Sale (Full),"$15,001 - $50,000",32500.5,False,Spouse,ea48ecad-1959-4f7a-ace0-778a71d06437,https://efdsearch.senate.gov/search/view/ptr/ea48ecad-1959-4f7a-ace0-778a71d06437/,6a29f1a7299409b95151cedebb74663bbbdf08376b84e32ec28a4b2475f455aa,senate-efd-electronic,explicit,yfinance,0,20
C001035,Susan M Collins,senate,Republican,ME,"SSAP01; SSAP02; SSAP08; SSAP14; SSAP16; SSAP17; SSAP18; SSAP19; SSAP20; SSAP22; SSAP23; SSAP24; SSHR12; Senate Committee on Appropriations; Senate Committee on Health, Education, Labor, and Pensions; Senate Select Committee on Intelligence",True,2017-03-02,2017-04-11,plausible,GILD,"Gilead Sciences, Inc.",Stock,Health Care,XLV,Sale (Full),"$1,001 - $15,000",8000.5,False,Spouse,ea48ecad-1959-4f7a-ace0-778a71d06437,https://efdsearch.senate.gov/search/view/ptr/ea48ecad-1959-4f7a-ace0-778a71d06437/,9d6c25d21b7143c3dcb885446ee8c57263d1922fbbc3d226de2362cedb76b9f3,senate-efd-electronic,explicit,yfinance,0,20
C001035,Susan M Collins,senate,Republican,ME,"SSAP01; SSAP02; SSAP08; SSAP14; SSAP16; SSAP17; SSAP18; SSAP19; SSAP20; SSAP22; SSAP23; SSAP24; SSHR12; Senate Committee on Appropriations; Senate Committee on Health, Education, Labor, and Pensions; Senate Select Committee on Intelligence",True,2017-05-24,2017-06-06,plausible,CVS,CVS Health Corporation,Stock,Health Care,XLV,Sale (Full),"$15,001 - $50,000",32500.5,False,Spouse,b2a66353-5016-440f-820e-08c86c3f4eff,https://efdsearch.senate.gov/search/view/ptr/b2a66353-5016-440f-820e-08c86c3f4eff/,36c83b8b57cb865136b7da11291e72c6ccbc88aa2625e7986e957647e9cb1ee7,senate-efd-electronic,explicit,yfinance,0,20
C001035,Susan M Collins,senate,Republican,ME,"SSAP01; SSAP02; SSAP08; SSAP14; SSAP16; SSAP17; SSAP18; SSAP19; SSAP20; SSAP22; SSAP23; SSAP24; SSHR12; Senate Committee on Appropriations; Senate Committee on Health, Education, Labor, and Pensions; Senate Select Committee on Intelligence",True,2017-05-24,2017-06-06,plausible,FB,"Facebook, Inc.",Stock,Communication Services,XLC,Purchase,"$1,001 - $15,000",8000.5,False,Spouse,b2a66353-5016-440f-820e-08c86c3f4eff,https://efdsearch.senate.gov/search/view/ptr/b2a66353-5016-440f-820e-08c86c3f4eff/,0dc95897bb8878d03df9cce6cc49cfb28307cefe67e8aaf19374d2ba5188e710,senate-efd-electronic,explicit,llm,0,20
C001035,Susan M Collins,senate,Republican,ME,"SSAP01; SSAP02; SSAP08; SSAP14; SSAP16; SSAP17; SSAP18; SSAP19; SSAP20; SSAP22; SSAP23; SSAP24; SSHR12; Senate Committee on Appropriations; Senate Committee on Health, Education, Labor, and Pensions; Senate Select Committee on Intelligence",True,2017-05-24,2017-06-06,plausible,AME,"AMETEK, Inc.",Stock,Industrials,XLI,Purchase,"$15,001 - $50,000",32500.5,False,Spouse,b2a66353-5016-440f-820e-08c86c3f4eff,https://efdsearch.senate.gov/search/view/ptr/b2a66353-5016-440f-820e-08c86c3f4eff/,64b2c8f5e0cd417a1ddfb07029700f3d861e92aff7f930cb72042c55dcea96bf,senate-efd-electronic,explicit,yfinance,0,20
C001035,Susan M Collins,senate,Republican,ME,"SSAP01; SSAP02; SSAP08; SSAP14; SSAP16; SSAP17; SSAP18; SSAP19; SSAP20; SSAP22; SSAP23; SSAP24; SSHR12; Senate Committee on Appropriations; Senate Committee on Health, Education, Labor, and Pensions; Senate Select Committee on Intelligence",True,2017-06-15,2017-07-12,plausible,CFR,"Cullen/Frost Bankers, Inc.",Stock,Financials,XLF,Purchase,"$1,001 - $15,000",8000.5,False,Spouse,bc79b7d5-c51e-4a7e-b8ff-38671e538939,https://efdsearch.senate.gov/search/view/ptr/bc79b7d5-c51e-4a7e-b8ff-38671e538939/,9e95574c31351782ac5a9d1c73465e437ebfa252bf64cd4ccec668f526ed02ee,senate-efd-electronic,explicit,yfinance,0,20
C001035,Susan M Collins,senate,Republican,ME,"SSAP01; SSAP02; SSAP08; SSAP14; SSAP16; SSAP17; SSAP18; SSAP19; SSAP20; SSAP22; SSAP23; SSAP24; SSHR12; Senate Committee on Appropriations; Senate Committee on Health, Education, Labor, and Pensions; Senate Select Committee on Intelligence",True,2017-06-15,2017-07-12,plausible,SNA,Snap-on Incorporated,Stock,Industrials,XLI,Sale (Full),"$15,001 - $50,000",32500.5,False,Spouse,bc79b7d5-c51e-4a7e-b8ff-38671e538939,https://efdsearch.senate.gov/search/view/ptr/bc79b7d5-c51e-4a7e-b8ff-38671e538939/,80f6e09e22856faef08d5b1bc37b185779ad975e327c3bc5485b56cbfc0c12d4,senate-efd-electronic,explicit,yfinance,0,20
C001035,Susan M Collins,senate,Republican,ME,"SSAP01; SSAP02; SSAP08; SSAP14; SSAP16; SSAP17; SSAP18; SSAP19; SSAP20; SSAP22; SSAP23; SSAP24; SSHR12; Senate Committee on Appropriations; Senate Committee on Health, Education, Labor, and Pensions; Senate Select Committee on Intelligence",True,2017-07-18,2017-08-04,plausible,,Portland ME WTR DIST REV 736606CU6  Rate/Coupon: 3.0%  Matures: 11/01/2023,Municipal Security,,,Purchase,"$15,001 - $50,000",32500.5,False,Spouse,19885961-3e99-41ee-ab6b-e32a1e5d360e,https://efdsearch.senate.gov/search/view/ptr/19885961-3e99-41ee-ab6b-e32a1e5d360e/,b86af869a82b7a83001438ceb2482f5c672c48355088f763136a31ac86320811,senate-efd-electronic,none,none,0,20
D000622,Tammy Duckworth,senate,Democrat,IL,"SSAS14; SSAS15; SSAS17; SSCM33; SSCM34; SSCM38; SSFR01; SSFR14; SSFR15; Senate Committee on Armed Services; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Foreign Relations; Senate Committee on Veterans' Affairs",True,2017-05-09,2017-06-14,plausible,POT,Potash Corporation of Saskatchewan Inc.,Stock,Materials,XLB,Sale (Full),"$1,001 - $15,000",8000.5,False,Joint,e2b3fafe-ed03-4a9b-b450-9f54400fe50f,https://efdsearch.senate.gov/search/view/ptr/e2b3fafe-ed03-4a9b-b450-9f54400fe50f/,9bfd77198f3096bbecbab41e27a13670364fbd48c5d38e9e8ab274e76e5eca00,senate-efd-electronic,explicit,llm,0,4
D000622,Tammy Duckworth,senate,Democrat,IL,"SSAS14; SSAS15; SSAS17; SSCM33; SSCM34; SSCM38; SSFR01; SSFR14; SSFR15; Senate Committee on Armed Services; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Foreign Relations; Senate Committee on Veterans' Affairs",True,2017-05-10,2017-06-14,plausible,GME,GameStop Corp.,Stock,Consumer Discretionary,XLY,Sale (Full),"$1,001 - $15,000",8000.5,False,Joint,e2b3fafe-ed03-4a9b-b450-9f54400fe50f,https://efdsearch.senate.gov/search/view/ptr/e2b3fafe-ed03-4a9b-b450-9f54400fe50f/,b2370d7e22eb5ece5b0e80a61176310709faf5f5bb77b0a3bea6036752af09ab,senate-efd-electronic,explicit,yfinance,0,4
D000622,Tammy Duckworth,senate,Democrat,IL,"SSAS14; SSAS15; SSAS17; SSCM33; SSCM34; SSCM38; SSFR01; SSFR14; SSFR15; Senate Committee on Armed Services; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Foreign Relations; Senate Committee on Veterans' Affairs",True,2017-05-10,2017-06-14,plausible,CAT,Caterpillar Inc.,Stock,Industrials,XLI,Sale (Full),"$1,001 - $15,000",8000.5,False,Joint,e2b3fafe-ed03-4a9b-b450-9f54400fe50f,https://efdsearch.senate.gov/search/view/ptr/e2b3fafe-ed03-4a9b-b450-9f54400fe50f/,59a876fc11219262e92cdc3fe5f01fe87298a3a4bc9c4aaa4f2c3b5da93bf223,senate-efd-electronic,explicit,yfinance,0,4
D000622,Tammy Duckworth,senate,Democrat,IL,"SSAS14; SSAS15; SSAS17; SSCM33; SSCM34; SSCM38; SSFR01; SSFR14; SSFR15; Senate Committee on Armed Services; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Foreign Relations; Senate Committee on Veterans' Affairs",True,2017-06-05,2017-07-20,plausible,CAT,Caterpillar Inc.,Stock,Industrials,XLI,Sale (Full),"$1,001 - $15,000",8000.5,False,Joint,e362c90d-5cf4-4734-b949-27f998978e3f,https://efdsearch.senate.gov/search/view/ptr/e362c90d-5cf4-4734-b949-27f998978e3f/,5c48790a595bf6f24b59f17c11de10ac567c205b31920f4f835b13142b5849bf,senate-efd-electronic,explicit,yfinance,0,4
D000622,Tammy Duckworth,senate,Democrat,IL,"SSAS14; SSAS15; SSAS17; SSCM33; SSCM34; SSCM38; SSFR01; SSFR14; SSFR15; Senate Committee on Armed Services; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Foreign Relations; Senate Committee on Veterans' Affairs",True,2017-06-16,2017-07-20,plausible,NEE,"NEE-NextEra Energy, Inc.",Stock,Utilities,XLU,Sale (Full),"$15,001 - $50,000",32500.5,False,Joint,e362c90d-5cf4-4734-b949-27f998978e3f,https://efdsearch.senate.gov/search/view/ptr/e362c90d-5cf4-4734-b949-27f998978e3f/,178e9f63b2ab8ae3f3002bfb5f1d2bb3c4ba29db632a721aeb64e612a995172f,senate-efd-electronic,explicit,yfinance,0,4
D000622,Tammy Duckworth,senate,Democrat,IL,"SSAS14; SSAS15; SSAS17; SSCM33; SSCM34; SSCM38; SSFR01; SSFR14; SSFR15; Senate Committee on Armed Services; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Foreign Relations; Senate Committee on Veterans' Affairs",True,2017-06-20,2017-07-20,plausible,MCD,McDonald's Corporation,Stock,Consumer Discretionary,XLY,Sale (Full),"$1,001 - $15,000",8000.5,False,Self,e362c90d-5cf4-4734-b949-27f998978e3f,https://efdsearch.senate.gov/search/view/ptr/e362c90d-5cf4-4734-b949-27f998978e3f/,ec90c392063b21d41366a84d62291ad6197c15572afc39c0f016d9d5131d8aec,senate-efd-electronic,explicit,yfinance,0,4
D000622,Tammy Duckworth,senate,Democrat,IL,"SSAS14; SSAS15; SSAS17; SSCM33; SSCM34; SSCM38; SSFR01; SSFR14; SSFR15; Senate Committee on Armed Services; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Foreign Relations; Senate Committee on Veterans' Affairs",True,2017-08-23,2017-09-15,plausible,DVMT,Dell Technologies Inc.,Stock,Information Technology,XLK,Sale (Full),"$1,001 - $15,000",8000.5,False,Joint,55437b5c-4e37-4e20-a94c-22ae42d0dece,https://efdsearch.senate.gov/search/view/ptr/55437b5c-4e37-4e20-a94c-22ae42d0dece/,cc874617916425e61047d9018878eb1c2a0c619b809601b81978c40bc68bc442,senate-efd-electronic,explicit,llm,0,4
D000622,Tammy Duckworth,senate,Democrat,IL,"SSAS14; SSAS15; SSAS17; SSCM33; SSCM34; SSCM38; SSFR01; SSFR14; SSFR15; Senate Committee on Armed Services; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Foreign Relations; Senate Committee on Veterans' Affairs",True,2017-09-15,2017-10-17,plausible,INTC,Intel Corporation,Stock,Information Technology,XLK,Sale (Full),"$1,001 - $15,000",8000.5,False,Joint,7f8ebdbb-c6d8-4b1f-b3bb-67a1c5b8bc4f,https://efdsearch.senate.gov/search/view/ptr/7f8ebdbb-c6d8-4b1f-b3bb-67a1c5b8bc4f/,5948449d5038c041be4948b7b6cd78f651a7bc27150bb0cf7bb874dfee6980d2,senate-efd-electronic,explicit,yfinance,0,4
D000622,Tammy Duckworth,senate,Democrat,IL,"SSAS14; SSAS15; SSAS17; SSCM33; SSCM34; SSCM38; SSFR01; SSFR14; SSFR15; Senate Committee on Armed Services; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Foreign Relations; Senate Committee on Veterans' Affairs",True,2017-10-10,2017-11-07,plausible,CC,CC - The Chemours Company,Stock,Materials,XLB,Sale (Full),"$1,001 - $15,000",8000.5,False,Joint,4a4ea989-1531-4b37-8d79-89a7915c1cb7,https://efdsearch.senate.gov/search/view/ptr/4a4ea989-1531-4b37-8d79-89a7915c1cb7/,c43c80383beec5cae95d89fc841ea944372cd7b211334b5ef77f366c33cffc0f,senate-efd-electronic,explicit,yfinance,0,4
D000622,Tammy Duckworth,senate,Democrat,IL,"SSAS14; SSAS15; SSAS17; SSCM33; SSCM34; SSCM38; SSFR01; SSFR14; SSFR15; Senate Committee on Armed Services; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Foreign Relations; Senate Committee on Veterans' Affairs",True,2017-10-17,2017-11-07,plausible,JNJ,Johnson & Johnson,Stock,Health Care,XLV,Sale (Full),"$1,001 - $15,000",8000.5,False,Joint,4a4ea989-1531-4b37-8d79-89a7915c1cb7,https://efdsearch.senate.gov/search/view/ptr/4a4ea989-1531-4b37-8d79-89a7915c1cb7/,03398cc316f1359a9b23d0880143acde97719a4059e63f2cfc5afcc2ae79911c,senate-efd-electronic,explicit,yfinance,0,4
D000622,Tammy Duckworth,senate,Democrat,IL,"SSAS14; SSAS15; SSAS17; SSCM33; SSCM34; SSCM38; SSFR01; SSFR14; SSFR15; Senate Committee on Armed Services; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Foreign Relations; Senate Committee on Veterans' Affairs",True,2017-10-18,2017-11-07,plausible,ABT,Abbott Laboratories,Stock,Health Care,XLV,Sale (Full),"$1,001 - $15,000",8000.5,False,Joint,4a4ea989-1531-4b37-8d79-89a7915c1cb7,https://efdsearch.senate.gov/search/view/ptr/4a4ea989-1531-4b37-8d79-89a7915c1cb7/,489b36e8aaf3f6f04aaf71d6cdfb691a069d304c7dca80eee2c59473aaee0770,senate-efd-electronic,explicit,yfinance,0,4
D000622,Tammy Duckworth,senate,Democrat,IL,"SSAS14; SSAS15; SSAS17; SSCM33; SSCM34; SSCM38; SSFR01; SSFR14; SSFR15; Senate Committee on Armed Services; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Foreign Relations; Senate Committee on Veterans' Affairs",True,2017-10-23,2017-11-07,plausible,DWDP,DowDuPont Inc.,Stock,Materials,XLB,Sale (Full),"$1,001 - $15,000",8000.5,False,Joint,4a4ea989-1531-4b37-8d79-89a7915c1cb7,https://efdsearch.senate.gov/search/view/ptr/4a4ea989-1531-4b37-8d79-89a7915c1cb7/,e38e456ce4d2b308b5bb27e28a2c6af10a50649f0ac3d7ef972aa084126cb849,senate-efd-electronic,explicit,llm,0,4
D000622,Tammy Duckworth,senate,Democrat,IL,"SSAS14; SSAS15; SSAS17; SSCM33; SSCM34; SSCM38; SSFR01; SSFR14; SSFR15; Senate Committee on Armed Services; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Foreign Relations; Senate Committee on Veterans' Affairs",True,2017-11-01,2017-12-11,plausible,SOUHY,South32 Limited,Stock,Materials,XLB,Sale (Full),"$1,001 - $15,000",8000.5,False,Joint,2db68076-a5e6-49c9-9d73-6017b6885e67,https://efdsearch.senate.gov/search/view/ptr/2db68076-a5e6-49c9-9d73-6017b6885e67/,2cd31f7db66f2123de14c9ee4c7cc61bfd417e7b9b3385091f1bc47f9141c0ca,senate-efd-electronic,explicit,yfinance,0,4
D000622,Tammy Duckworth,senate,Democrat,IL,"SSAS14; SSAS15; SSAS17; SSCM33; SSCM34; SSCM38; SSFR01; SSFR14; SSFR15; Senate Committee on Armed Services; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Foreign Relations; Senate Committee on Veterans' Affairs",True,2017-11-30,2017-12-11,plausible,GS,"The Goldman Sachs Group, Inc.",Stock,Financials,XLF,Sale (Full),"$1,001 - $15,000",8000.5,False,Joint,2db68076-a5e6-49c9-9d73-6017b6885e67,https://efdsearch.senate.gov/search/view/ptr/2db68076-a5e6-49c9-9d73-6017b6885e67/,bf12dfd3aceb297e4b9a0b3123af7668d2784760e1a97faadcb91771a33db0a3,senate-efd-electronic,explicit,yfinance,0,4
C000174,Thomas R Carper,senate,Democrat,DE,,False,2016-07-06,2017-04-20,implausible,XER.BE,Xerox Corp  Rate/Coupon: 3.5%  Matures: 08/20/2020,Corporate Bond,,,Sale (Full),"$15,001 - $50,000",32500.5,False,Spouse,d2d04078-48e2-4399-81d6-bd2d8cb5a912,https://efdsearch.senate.gov/search/view/ptr/d2d04078-48e2-4399-81d6-bd2d8cb5a912/,213753fe6c371ba8c89e3596ad5102fbaed3f6bcf6752d9265ec3b347a9a4499,senate-efd-electronic,elec_dict,none,0,33
C000174,Thomas R Carper,senate,Democrat,DE,,False,2016-07-06,2017-04-20,implausible,,Compass Bank Rate/Coupon: 3.875%  Matures: 04/10/2025,Corporate Bond,,,Purchase,"$15,001 - $50,000",32500.5,False,Spouse,d2d04078-48e2-4399-81d6-bd2d8cb5a912,https://efdsearch.senate.gov/search/view/ptr/d2d04078-48e2-4399-81d6-bd2d8cb5a912/,db0dc568f28f04b3d06b03cb0fc5a02c202fc0509fc534ea7d1edd710741a8fa,senate-efd-electronic,none,none,0,33
