congress,bioguide_id,committee_membership
117,S001135,"House Committee on Education and Labor; House Committee on Education and Labor — Early Childhood, Elementary, and Secondary Education; House Committee on Education and Labor — Workforce Protections; House Committee on Transportation and Infrastructure; House Committee on Transportation and Infrastructure — Aviation; House Committee on Transportation and Infrastructure — Highways and Transit; House Committee on Transportation and Infrastructure — Railroads, Pipelines, and Hazardous Materials"
117,S001145,House Committee on Energy and Commerce; House Committee on Energy and Commerce — Consumer Protection and Commerce; House Committee on Energy and Commerce — Environment and Climate Change; House Committee on Energy and Commerce — Oversight and Investigations; House Committee on the Budget
117,S001148,"House Committee on Appropriations; House Committee on Appropriations — Energy and Water Development, and Related Agencies; House Committee on Appropriations — Interior, Environment, and Related Agencies"
117,S001150,House Permanent Select Committee on Intelligence; House Select Committee to Investigate the January 6th Attack on the United States Capitol
117,S001156,House Committee on Ways and Means; House Committee on Ways and Means — Select Revenue Measures; House Committee on Ways and Means — Social Security; House Committee on Ways and Means — Trade
117,S001157,"House Committee on Agriculture; House Committee on Financial Services; House Committee on Financial Services — Consumer Protection and Financial Institutions; House Committee on Financial Services — Investor Protection, Entrepreneurship, and Capital Markets"
117,S001159,"House Committee on Armed Services; House Committee on Armed Services — Military Personnel; House Committee on Armed Services — Readiness; House Committee on Transportation and Infrastructure; House Committee on Transportation and Infrastructure — Highways and Transit; House Committee on Transportation and Infrastructure — Railroads, Pipelines, and Hazardous Materials"
117,S001165,"House Committee on Foreign Affairs; House Committee on Foreign Affairs — Europe, Energy, the Environment, and Cyber; House Committee on Foreign Affairs — Western Hemisphere, Civilian Security, Migration, and International Economic Policy; House Committee on Transportation and Infrastructure; House Committee on Transportation and Infrastructure — Highways and Transit; House Committee on Transportation and Infrastructure — Railroads, Pipelines, and Hazardous Materials; House Committee on the Budget"
117,S001168,House Committee on Energy and Commerce; House Committee on Energy and Commerce — Environment and Climate Change; House Committee on Energy and Commerce — Health; House Committee on Oversight and Reform; House Committee on Oversight and Reform — Government Operations
117,S001172,House Committee on Ways and Means; House Committee on Ways and Means — Health; House Committee on Ways and Means — Select Revenue Measures
117,S001175,House Committee on Armed Services; House Committee on Armed Services — Military Personnel; House Committee on Armed Services — Readiness; House Committee on Oversight and Reform; House Committee on Oversight and Reform — Economic and Consumer Policy; House Committee on Oversight and Reform — National Security; House Permanent Select Committee on Intelligence; House Permanent Select Committee on Intelligence — Defense Intelligence and Warfighter Support; House Permanent Select Committee on Intelligence — Strategic Technologies and Advanced Research
117,S001176,House Committee on Energy and Commerce; House Committee on Energy and Commerce — Communications and Technology; House Select Subcommittee on the Coronavirus Crisis
117,S001177,"House Committee on Agriculture; House Committee on Agriculture — Nutrition, Oversight, and Department Operations; House Committee on Education and Labor; House Committee on Education and Labor — Early Childhood, Elementary, and Secondary Education; House Committee on Natural Resources; House Committee on Natural Resources — National Parks, Forests, and Public Lands; House Committee on Veterans' Affairs; House Committee on Veterans' Affairs — Health; House Committee on Veterans' Affairs — Oversight and Investigations"
117,S001180,House Committee on Energy and Commerce; House Committee on Energy and Commerce — Communications and Technology; House Committee on Energy and Commerce — Energy; House Committee on Energy and Commerce — Health
117,S001181,"Commission on Security and Cooperation in Europe; Senate Committee on Appropriations; Senate Committee on Appropriations — Commerce, Justice, Science, and Related Agencies; Senate Committee on Appropriations — Defense; Senate Committee on Appropriations — Energy and Water Development; Senate Committee on Appropriations — Homeland Security; Senate Committee on Appropriations — Labor, Health and Human Services, and Education, and Related Agencies; Senate Committee on Appropriations — State, Foreign Operations, and Related Programs; Senate Committee on Armed Services; Senate Committee on Armed Services — Emerging Threats and Capabilities; Senate Committee on Armed Services — Readiness and Management Support; Senate Committee on Armed Services — Seapower; Senate Committee on Foreign Relations; Senate Committee on Foreign Relations — Europe and Regional Security Cooperation; Senate Committee on Foreign Relations — Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy; Senate Committee on Foreign Relations — Near East, South Asia, Central Asia, and Counterterrorism; Senate Committee on Foreign Relations — Western Hemisphere, Transnational Crime, Civilian Security, Democracy, Human Rights, and Global Women's Issues; Senate Committee on Small Business and Entrepreneurship; Senate Select Committee on Ethics"
117,S001183,House Committee on Ways and Means; House Committee on Ways and Means — Health; House Committee on Ways and Means — Select Revenue Measures; Joint Economic Committee
117,S001184,"Commission on Security and Cooperation in Europe; Senate Committee on Banking, Housing, and Urban Affairs; Senate Committee on Banking, Housing, and Urban Affairs — Economic Policy; Senate Committee on Banking, Housing, and Urban Affairs — Financial Institutions and Consumer Protection; Senate Committee on Banking, Housing, and Urban Affairs — Securities, Insurance, and Investment; Senate Committee on Finance; Senate Committee on Finance — Energy, Natural Resources, and Infrastructure; Senate Committee on Finance — Health Care; Senate Committee on Finance — International Trade, Customs, and Global Competitiveness; Senate Committee on Health, Education, Labor, and Pensions; Senate Committee on Health, Education, Labor, and Pensions — Employment and Workplace Safety; Senate Committee on Health, Education, Labor, and Pensions — Primary Health and Retirement Security; Senate Committee on Small Business and Entrepreneurship; Senate Special Committee on Aging"
117,S001185,House Committee on Ways and Means; House Committee on Ways and Means — Health; House Committee on Ways and Means — Select Revenue Measures; House Committee on Ways and Means — Social Security
117,S001189,"House Committee on Agriculture; House Committee on Agriculture — Biotechnology, Horticulture, and Research; House Committee on Agriculture — Commodity Exchanges, Energy, and Credit; House Committee on Agriculture — General Farm Commodities and Risk Management; House Committee on Armed Services; House Committee on Armed Services — Intelligence and Special Operations; House Committee on Armed Services — Readiness"
117,S001190,"House Committee on Foreign Affairs; House Committee on Foreign Affairs — Europe, Energy, the Environment, and Cyber; House Committee on Foreign Affairs — Middle East, North Africa, and Global Counterterrorism; House Committee on Ways and Means; House Committee on Ways and Means — Health; House Committee on Ways and Means — Oversight"
117,S001191,"Senate Committee on Banking, Housing, and Urban Affairs; Senate Committee on Banking, Housing, and Urban Affairs — Financial Institutions and Consumer Protection; Senate Committee on Banking, Housing, and Urban Affairs — National Security and International Trade and Finance; Senate Committee on Banking, Housing, and Urban Affairs — Securities, Insurance, and Investment; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Commerce, Science, and Transportation — Aviation Safety, Operations, and Innovation; Senate Committee on Commerce, Science, and Transportation — Communications, Media, and Broadband; Senate Committee on Commerce, Science, and Transportation — Space and Science; Senate Committee on Commerce, Science, and Transportation — Tourism, Trade, and Export Promotion; Senate Committee on Homeland Security and Governmental Affairs; Senate Committee on Homeland Security and Governmental Affairs — Emerging Threats and Spending Oversight; Senate Committee on Homeland Security and Governmental Affairs — Government Operations and Border Management; Senate Committee on Veterans' Affairs"
117,S001192,"House Committee on Appropriations; House Committee on Appropriations — Financial Services and General Government; House Committee on Appropriations — Interior, Environment, and Related Agencies; House Permanent Select Committee on Intelligence; House Permanent Select Committee on Intelligence — Counterterrorism, Counterintelligence, and Counterproliferation; House Permanent Select Committee on Intelligence — Strategic Technologies and Advanced Research"
117,S001193,"House Committee on Homeland Security; House Committee on Homeland Security — Intelligence and Counterterrorism; House Committee on the Judiciary; House Committee on the Judiciary — Antitrust, Commercial, and Administrative Law; House Committee on the Judiciary — Courts, Intellectual Property, and the Internet; House Permanent Select Committee on Intelligence; House Permanent Select Committee on Intelligence — Intelligence Modernization and Readiness"
117,S001194,"Senate Committee on Appropriations; Senate Committee on Appropriations — Agriculture, Rural Development, Food and Drug Administration, and Related Agencies; Senate Committee on Appropriations — Commerce, Justice, Science, and Related Agencies; Senate Committee on Appropriations — Defense; Senate Committee on Appropriations — Labor, Health and Human Services, and Education, and Related Agencies; Senate Committee on Appropriations — Military Construction, Veterans Affairs, and Related Agencies; Senate Committee on Appropriations — Transportation, Housing and Urban Development, and Related Agencies; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Commerce, Science, and Transportation — Communications, Media, and Broadband; Senate Committee on Commerce, Science, and Transportation — Consumer Protection, Product Safety, and Data Security; Senate Committee on Commerce, Science, and Transportation — Oceans, Fisheries, Climate Change, and Manufacturing; Senate Committee on Commerce, Science, and Transportation — Surface Transportation, Maritime, Freight, and Ports; Senate Committee on Foreign Relations; Senate Committee on Foreign Relations — East Asia, the Pacific, and International Cybersecurity Policy; Senate Committee on Foreign Relations — Multilateral International Development, Multilateral Institutions, and International Economic, Energy, and Environmental Policy; Senate Committee on Foreign Relations — State Department and USAID Management, International Operations, and Bilateral International Development; Senate Committee on Indian Affairs; Senate Select Committee on Ethics"
117,S001195,House Committee on Ways and Means; House Committee on Ways and Means — Health; House Committee on the Budget
117,S001196,"House Committee on Armed Services; House Committee on Armed Services — Cyber, Innovative Technologies, and Information Systems; House Committee on Armed Services — Strategic Forces; House Committee on Education and Labor; House Committee on Education and Labor — Higher Education and Workforce Investment; House Committee on Education and Labor — Workforce Protections; House Permanent Select Committee on Intelligence; House Permanent Select Committee on Intelligence — Counterterrorism, Counterintelligence, and Counterproliferation; House Permanent Select Committee on Intelligence — Strategic Technologies and Advanced Research"
117,S001197,"Senate Committee on Finance; Senate Committee on Finance — International Trade, Customs, and Global Competitiveness; Senate Committee on Finance — Social Security, Pensions, and Family Policy; Senate Committee on Finance — Taxation and IRS Oversight; Senate Committee on the Budget; Senate Committee on the Judiciary; Senate Committee on the Judiciary — Federal Courts, Oversight, Agency Action, and Federal Rights; Senate Committee on the Judiciary — Human Rights and the Law; Senate Committee on the Judiciary — Privacy, Technology, and the Law; Senate Committee on the Judiciary — the Constitution; Senate Select Committee on Intelligence"
117,S001198,"Senate Committee on Armed Services; Senate Committee on Armed Services — Airland; Senate Committee on Armed Services — Readiness and Management Support; Senate Committee on Armed Services — Strategic Forces; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Commerce, Science, and Transportation — Communications, Media, and Broadband; Senate Committee on Commerce, Science, and Transportation — Oceans, Fisheries, Climate Change, and Manufacturing; Senate Committee on Commerce, Science, and Transportation — Surface Transportation, Maritime, Freight, and Ports; Senate Committee on Commerce, Science, and Transportation — Tourism, Trade, and Export Promotion; Senate Committee on Environment and Public Works; Senate Committee on Environment and Public Works — Chemical Safety, Waste Management, Environmental Justice, and Regulatory Oversight; Senate Committee on Environment and Public Works — Fisheries, Wildlife, and Water; Senate Committee on Environment and Public Works — Transportation and Infrastructure; Senate Committee on Veterans' Affairs"
117,S001199,House Committee on Ways and Means; House Committee on Ways and Means — Oversight; House Committee on Ways and Means — Worker and Family Support; House Committee on the Budget
117,S001200,"House Committee on Energy and Commerce; House Committee on Energy and Commerce — Communications and Technology; House Committee on Energy and Commerce — Consumer Protection and Commerce; House Committee on Energy and Commerce — Environment and Climate Change; House Committee on Natural Resources; House Committee on Natural Resources — For Indigenous Peoples of the United States; House Committee on Natural Resources — Water, Oceans, and Wildlife"
117,S001201,House Committee on Ways and Means; House Committee on Ways and Means — Oversight; House Committee on Ways and Means — Select Revenue Measures
117,S001203,"Commission on Security and Cooperation in Europe; Senate Committee on Agriculture, Nutrition, and Forestry; Senate Committee on Agriculture, Nutrition, and Forestry — Commodities, Risk Management, and Trade; Senate Committee on Agriculture, Nutrition, and Forestry — Livestock, Dairy, Poultry, Local Food Systems, and Food Safety and Security; Senate Committee on Agriculture, Nutrition, and Forestry — Rural Development and Energy; Senate Committee on Banking, Housing, and Urban Affairs; Senate Committee on Banking, Housing, and Urban Affairs — Economic Policy; Senate Committee on Banking, Housing, and Urban Affairs — Housing, Transportation, and Community Development; Senate Committee on Banking, Housing, and Urban Affairs — Securities, Insurance, and Investment; Senate Committee on Health, Education, Labor, and Pensions; Senate Committee on Health, Education, Labor, and Pensions — Children and Families; Senate Committee on Health, Education, Labor, and Pensions — Employment and Workplace Safety; Senate Committee on Indian Affairs"
117,S001204,"House Committee on Financial Services; House Committee on Financial Services — Consumer Protection and Financial Institutions; House Committee on Financial Services — Investor Protection, Entrepreneurship, and Capital Markets; House Committee on Financial Services — National Security, International Development, and Monetary Policy; House Committee on Natural Resources; House Committee on Natural Resources — For Indigenous Peoples of the United States; House Committee on Natural Resources — National Parks, Forests, and Public Lands"
117,S001205,"House Committee on House Administration; House Committee on Rules; House Committee on Rules — Legislative and Budget Process; House Committee on Rules — Rules and Organization of the House; House Committee on the Judiciary; House Committee on the Judiciary — Antitrust, Commercial, and Administrative Law; House Committee on the Judiciary — Crime, Terrorism and Homeland Security; House Committee on the Judiciary — Immigration and Citizenship"
117,S001207,"House Committee on Armed Services; House Committee on Armed Services — Intelligence and Special Operations; House Committee on Armed Services — Tactical Air and Land Forces; House Committee on Education and Labor; House Committee on Education and Labor — Higher Education and Workforce Investment; House Committee on Science, Space, and Technology; House Committee on Science, Space, and Technology — Environment"
117,S001208,"House Committee on Armed Services; House Committee on Armed Services — Cyber, Innovative Technologies, and Information Systems; House Committee on Armed Services — Readiness; House Committee on Homeland Security; House Committee on Homeland Security — Cybersecurity, Infrastructure Protection, and Innovation; House Committee on Homeland Security — Intelligence and Counterterrorism; House Committee on Veterans' Affairs; House Committee on Veterans' Affairs — Disability Assistance and Memorial Affairs"
117,S001209,"House Committee on Agriculture; House Committee on Agriculture — Conservation and Forestry; House Committee on Agriculture — Livestock and Foreign Agriculture; House Committee on Foreign Affairs; House Committee on Foreign Affairs — Asia, the Pacific, Central Asia, and Nonproliferation; House Committee on Foreign Affairs — Europe, Energy, the Environment, and Cyber"
117,S001211,"House Committee on Transportation and Infrastructure; House Committee on Transportation and Infrastructure — Aviation; House Committee on Transportation and Infrastructure — Highways and Transit; House Committee on Transportation and Infrastructure — Water Resources and Environment; House Committee on the Judiciary; House Committee on the Judiciary — Courts, Intellectual Property, and the Internet"
117,S001212,"House Committee on Natural Resources; House Committee on Natural Resources — Energy and Mineral Resources; House Committee on Small Business; House Committee on Small Business — Contracting and Infrastructure; House Committee on Small Business — Underserved, Agricultural, and Rural Business Development; House Committee on Transportation and Infrastructure; House Committee on Transportation and Infrastructure — Aviation; House Committee on Transportation and Infrastructure — Highways and Transit; House Committee on Transportation and Infrastructure — Railroads, Pipelines, and Hazardous Materials"
117,S001213,"House Committee on Financial Services; House Committee on Financial Services — Housing, Community Development, and Insurance; House Committee on Financial Services — Investor Protection, Entrepreneurship, and Capital Markets; House Committee on House Administration; House Committee on House Administration — Elections; House Select Committee on Economic Disparity and Fairness in Growth"
117,S001214,"House Committee on Foreign Affairs; House Committee on Foreign Affairs — Africa, Global Health, and Global Human Rights; House Committee on Foreign Affairs — Middle East, North Africa, and Global Counterterrorism; House Committee on the Judiciary; House Committee on the Judiciary — Antitrust, Commercial, and Administrative Law; House Committee on the Judiciary — Crime, Terrorism and Homeland Security"
117,S001215,"House Committee on Education and Labor; House Committee on Education and Labor — Health, Employment, Labor, and Pensions; House Committee on Education and Labor — Workforce Protections; House Committee on Science, Space, and Technology; House Committee on Science, Space, and Technology — Energy; House Committee on Science, Space, and Technology — Research and Technology"
117,S001216,"House Committee on Agriculture; House Committee on Agriculture — Biotechnology, Horticulture, and Research; House Committee on Agriculture — Conservation and Forestry; House Committee on Energy and Commerce; House Committee on Energy and Commerce — Energy; House Committee on Energy and Commerce — Health; House Committee on Energy and Commerce — Oversight and Investigations"
117,S001217,"Senate Committee on Armed Services; Senate Committee on Armed Services — Airland; Senate Committee on Armed Services — Emerging Threats and Capabilities; Senate Committee on Armed Services — Seapower; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Commerce, Science, and Transportation — Communications, Media, and Broadband; Senate Committee on Commerce, Science, and Transportation — Space and Science; Senate Committee on Commerce, Science, and Transportation — Surface Transportation, Maritime, Freight, and Ports; Senate Committee on Commerce, Science, and Transportation — Tourism, Trade, and Export Promotion; Senate Committee on Homeland Security and Governmental Affairs; Senate Committee on Homeland Security and Governmental Affairs — Emerging Threats and Spending Oversight; Senate Committee on Homeland Security and Governmental Affairs — Permanent Subcommittee on Investigations; Senate Committee on the Budget; Senate Special Committee on Aging"
117,S001218,"House Committee on Natural Resources; House Committee on Natural Resources — Water, Oceans, and Wildlife; House Committee on Science, Space, and Technology"
117,T000165,"House Committee on Natural Resources; House Committee on Natural Resources — Energy and Mineral Resources; House Committee on Natural Resources — National Parks, Forests, and Public Lands; House Committee on the Judiciary; House Committee on the Judiciary — Courts, Intellectual Property, and the Internet; House Committee on the Judiciary — Crime, Terrorism and Homeland Security; House Committee on the Judiciary — Immigration and Citizenship"
117,T000193,"House Committee on Homeland Security; House Committee on Homeland Security — Border Security, Facilitation, and Operations; House Committee on Homeland Security — Cybersecurity, Infrastructure Protection, and Innovation; House Committee on Homeland Security — Emergency Preparedness, Response, and Recovery; House Committee on Homeland Security — Intelligence and Counterterrorism; House Committee on Homeland Security — Oversight, Management, and Accountability; House Committee on Homeland Security — Transportation and Maritime Security; House Select Committee to Investigate the January 6th Attack on the United States Capitol"
117,T000250,"Senate Committee on Agriculture, Nutrition, and Forestry; Senate Committee on Agriculture, Nutrition, and Forestry — Commodities, Risk Management, and Trade; Senate Committee on Agriculture, Nutrition, and Forestry — Conservation, Climate, Forestry, and Natural Resources; Senate Committee on Agriculture, Nutrition, and Forestry — Livestock, Dairy, Poultry, Local Food Systems, and Food Safety and Security; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Commerce, Science, and Transportation — Aviation Safety, Operations, and Innovation; Senate Committee on Commerce, Science, and Transportation — Communications, Media, and Broadband; Senate Committee on Commerce, Science, and Transportation — Consumer Protection, Product Safety, and Data Security; Senate Committee on Commerce, Science, and Transportation — Surface Transportation, Maritime, Freight, and Ports; Senate Committee on Finance; Senate Committee on Finance — Health Care; Senate Committee on Finance — International Trade, Customs, and Global Competitiveness; Senate Committee on Finance — Taxation and IRS Oversight"
117,T000278,"Senate Committee on Agriculture, Nutrition, and Forestry; Senate Committee on Agriculture, Nutrition, and Forestry — Commodities, Risk Management, and Trade; Senate Committee on Agriculture, Nutrition, and Forestry — Conservation, Climate, Forestry, and Natural Resources; Senate Committee on Agriculture, Nutrition, and Forestry — Rural Development and Energy; Senate Committee on Armed Services; Senate Committee on Armed Services — Emerging Threats and Capabilities; Senate Committee on Armed Services — Personnel; Senate Committee on Armed Services — Strategic Forces; Senate Committee on Health, Education, Labor, and Pensions; Senate Committee on Health, Education, Labor, and Pensions — Children and Families; Senate Committee on Health, Education, Labor, and Pensions — Employment and Workplace Safety; Senate Committee on Veterans' Affairs"
117,T000460,House Committee on Ways and Means; House Committee on Ways and Means — Health; House Committee on Ways and Means — Select Revenue Measures; Joint Committee on Taxation
117,T000461,"Senate Committee on Banking, Housing, and Urban Affairs; Senate Committee on Banking, Housing, and Urban Affairs — Economic Policy; Senate Committee on Banking, Housing, and Urban Affairs — Financial Institutions and Consumer Protection; Senate Committee on Banking, Housing, and Urban Affairs — Housing, Transportation, and Community Development; Senate Committee on Banking, Housing, and Urban Affairs — National Security and International Trade and Finance; Senate Committee on Banking, Housing, and Urban Affairs — Securities, Insurance, and Investment; Senate Committee on Finance; Senate Committee on Finance — Health Care; Senate Committee on Finance — International Trade, Customs, and Global Competitiveness; Senate Committee on Finance — Taxation and IRS Oversight; Senate Committee on the Budget"
117,T000463,House Committee on Armed Services; House Committee on Armed Services — Strategic Forces; House Committee on Armed Services — Tactical Air and Land Forces; House Permanent Select Committee on Intelligence; House Permanent Select Committee on Intelligence — Intelligence Modernization and Readiness; House Permanent Select Committee on Intelligence — Strategic Technologies and Advanced Research
117,T000464,"Senate Committee on Appropriations; Senate Committee on Appropriations — Agriculture, Rural Development, Food and Drug Administration, and Related Agencies; Senate Committee on Appropriations — Defense; Senate Committee on Appropriations — Energy and Water Development; Senate Committee on Appropriations — Homeland Security; Senate Committee on Appropriations — Interior, Environment, and Related Agencies; Senate Committee on Appropriations — Military Construction, Veterans Affairs, and Related Agencies; Senate Committee on Banking, Housing, and Urban Affairs; Senate Committee on Banking, Housing, and Urban Affairs — Financial Institutions and Consumer Protection; Senate Committee on Banking, Housing, and Urban Affairs — Housing, Transportation, and Community Development; Senate Committee on Banking, Housing, and Urban Affairs — National Security and International Trade and Finance; Senate Committee on Commerce, Science, and Transportation; Senate Committee on Commerce, Science, and Transportation — Aviation Safety, Operations, and Innovation; Senate Committee on Commerce, Science, and Transportation — Communications, Media, and Broadband; Senate Committee on Commerce, Science, and Transportation — Surface Transportation, Maritime, Freight, and Ports; Senate Committee on Commerce, Science, and Transportation — Tourism, Trade, and Export Promotion; Senate Committee on Indian Affairs; Senate Committee on Veterans' Affairs"
117,T000467,House Committee on Agriculture; House Committee on Education and Labor; House Committee on Education and Labor — Civil Rights and Human Services
117,T000468,"House Committee on Foreign Affairs; House Committee on Foreign Affairs — Asia, the Pacific, Central Asia, and Nonproliferation; House Committee on Foreign Affairs — Europe, Energy, the Environment, and Cyber; House Committee on Homeland Security; House Committee on Homeland Security — Oversight, Management, and Accountability; House Committee on Homeland Security — Transportation and Maritime Security; House Committee on Transportation and Infrastructure; House Committee on Transportation and Infrastructure — Aviation; House Committee on Transportation and Infrastructure — Economic Development, Public Buildings, and Emergency Management; House Committee on Transportation and Infrastructure — Railroads, Pipelines, and Hazardous Materials"
117,T000469,"House Committee on Energy and Commerce; House Committee on Energy and Commerce — Energy; House Committee on Energy and Commerce — Environment and Climate Change; House Committee on Energy and Commerce — Oversight and Investigations; House Committee on Natural Resources; House Committee on Natural Resources — National Parks, Forests, and Public Lands; House Committee on Science, Space, and Technology; House Committee on Science, Space, and Technology — Research and Technology"
117,T000472,House Committee on Education and Labor; House Committee on Education and Labor — Higher Education and Workforce Investment; House Committee on Education and Labor — Workforce Protections; House Committee on Veterans' Affairs; House Committee on Veterans' Affairs — Technology Modernization
117,T000474,"House Committee on Appropriations; House Committee on Appropriations — Financial Services and General Government; House Committee on Appropriations — State, Foreign Operations, and Related Programs; House Committee on Appropriations — Transportation, and Housing and Urban Development, and Related Agencies; House Committee on Rules; House Committee on Rules — Expedited Procedures; House Committee on Rules — Rules and Organization of the House"
117,T000476,"Commission on Security and Cooperation in Europe; Senate Committee on Armed Services; Senate Committee on Armed Services — Airland; Senate Committee on Armed Services — Personnel; Senate Committee on Armed Services — Seapower; Senate Committee on Banking, Housing, and Urban Affairs; Senate Committee on Banking, Housing, and Urban Affairs — Economic Policy; Senate Committee on Banking, Housing, and Urban Affairs — Financial Institutions and Consumer Protection; Senate Committee on Banking, Housing, and Urban Affairs — Securities, Insurance, and Investment; Senate Committee on Veterans' Affairs; Senate Committee on the Judiciary; Senate Committee on the Judiciary — Competition Policy, Antitrust, and Consumer Rights; Senate Committee on the Judiciary — Federal Courts, Oversight, Agency Action, and Federal Rights; Senate Committee on the Judiciary — Immigration, Citizenship, and Border Safety; Senate Committee on the Judiciary — Intellectual Property"
117,T000478,"House Committee on Foreign Affairs; House Committee on Small Business; House Committee on Small Business — Innovation, Entrepreneurship, and Workforce Development; House Committee on Small Business — Underserved, Agricultural, and Rural Business Development"
117,T000479,"House Committee on Financial Services; House Committee on Financial Services — Housing, Community Development, and Insurance; House Committee on Financial Services — National Security, International Development, and Monetary Policy"
117,T000480,House Committee on Financial Services; House Committee on Financial Services — Consumer Protection and Financial Institutions; House Committee on Financial Services — Diversity and Inclusion; House Committee on Financial Services — Oversight and Investigations; House Select Committee on the Modernization of Congress
117,T000481,"House Committee on Financial Services; House Committee on Financial Services — Diversity and Inclusion; House Committee on Financial Services — Oversight and Investigations; House Committee on Natural Resources; House Committee on Natural Resources — National Parks, Forests, and Public Lands; House Committee on Oversight and Reform; House Committee on Oversight and Reform — Civil Rights and Civil Liberties; House Committee on Oversight and Reform — Environment"
117,T000482,"House Committee on Energy and Commerce; House Committee on Energy and Commerce — Consumer Protection and Commerce; House Committee on Energy and Commerce — Health; House Committee on Energy and Commerce — Oversight and Investigations; House Committee on Natural Resources; House Committee on Natural Resources — National Parks, Forests, and Public Lands"
117,T000483,"House Committee on Appropriations; House Committee on Appropriations — Commerce, Justice, Science, and Related Agencies; House Committee on Appropriations — Military Construction, Veterans Affairs, and Related Agencies; House Committee on Appropriations — Transportation, and Housing and Urban Development, and Related Agencies; House Committee on Veterans' Affairs; House Committee on Veterans' Affairs — Disability Assistance and Memorial Affairs; House Committee on Veterans' Affairs — Economic Opportunity; Joint Economic Committee"
117,T000486,"House Committee on Financial Services; House Committee on Financial Services — Consumer Protection and Financial Institutions; House Committee on Financial Services — Housing, Community Development, and Insurance; House Committee on Financial Services — National Security, International Development, and Monetary Policy; House Committee on Homeland Security; House Committee on Homeland Security — Cybersecurity, Infrastructure Protection, and Innovation; House Committee on Homeland Security — Oversight, Management, and Accountability"
117,U000031,House Committee on Energy and Commerce; House Committee on Energy and Commerce — Consumer Protection and Commerce; House Committee on Energy and Commerce — Energy; House Committee on Energy and Commerce — Health
117,U000040,"House Committee on Appropriations; House Committee on Appropriations — Agriculture, Rural Development, Food and Drug Administration, and Related Agencies; House Committee on Appropriations — Homeland Security; House Committee on Veterans' Affairs; House Committee on Veterans' Affairs — Health"
117,V000081,"House Committee on Financial Services; House Committee on Financial Services — Consumer Protection and Financial Institutions; House Committee on Financial Services — Housing, Community Development, and Insurance; House Committee on Natural Resources; House Committee on Natural Resources — Oversight and Investigations; House Committee on Natural Resources — Water, Oceans, and Wildlife; House Committee on Small Business; House Select Subcommittee on the Coronavirus Crisis"
117,V000128,"Senate Committee on Appropriations; Senate Committee on Appropriations — Commerce, Justice, Science, and Related Agencies; Senate Committee on Appropriations — Financial Services and General Government; Senate Committee on Appropriations — Interior, Environment, and Related Agencies; Senate Committee on Appropriations — State, Foreign Operations, and Related Programs; Senate Committee on Appropriations — Transportation, Housing and Urban Development, and Related Agencies; Senate Committee on Banking, Housing, and Urban Affairs; Senate Committee on Banking, Housing, and Urban Affairs — Economic Policy; Senate Committee on Banking, Housing, and Urban Affairs — Financial Institutions and Consumer Protection; Senate Committee on Banking, Housing, and Urban Affairs — Housing, Transportation, and Community Development; Senate Committee on Foreign Relations; Senate Committee on Foreign Relations — Africa and Global Health Policy; Senate Committee on Foreign Relations — Europe and Regional Security Cooperation; Senate Committee on Foreign Relations — Near East, South Asia, Central Asia, and Counterterrorism; Senate Committee on the Budget"
117,V000129,"House Committee on Appropriations; House Committee on Appropriations — Agriculture, Rural Development, Food and Drug Administration, and Related Agencies; House Committee on Appropriations — Military Construction, Veterans Affairs, and Related Agencies"
117,V000130,"House Committee on Financial Services; House Committee on Financial Services — Consumer Protection and Financial Institutions; House Committee on Financial Services — Housing, Community Development, and Insurance; House Committee on Financial Services — Investor Protection, Entrepreneurship, and Capital Markets; House Committee on Foreign Affairs; House Committee on Foreign Affairs — Middle East, North Africa, and Global Counterterrorism; House Committee on Foreign Affairs — Western Hemisphere, Civilian Security, Migration, and International Economic Policy"
117,V000131,House Committee on Armed Services; House Committee on Armed Services — Military Personnel; House Committee on Armed Services — Tactical Air and Land Forces; House Committee on Energy and Commerce; House Committee on Energy and Commerce — Communications and Technology; House Committee on Energy and Commerce — Energy
117,V000133,House Committee on Homeland Security; House Committee on Homeland Security — Intelligence and Counterterrorism; House Committee on Homeland Security — Transportation and Maritime Security; House Committee on Transportation and Infrastructure; House Committee on Transportation and Infrastructure — Aviation; House Committee on Transportation and Infrastructure — Coast Guard and Maritime Transportation
117,V000134,"House Committee on Small Business; House Committee on Small Business — Economic Growth, Tax, and Capital Access; House Committee on Small Business — Oversight, Investigations, and Regulations; House Committee on Transportation and Infrastructure; House Committee on Transportation and Infrastructure — Aviation; House Committee on Transportation and Infrastructure — Economic Development, Public Buildings, and Emergency Management; House Committee on Transportation and Infrastructure — Highways and Transit; House Select Committee on the Modernization of Congress"
117,W000187,House Committee on Financial Services; House Select Subcommittee on the Coronavirus Crisis
