bioguide_id,annee,n_trades,n_buy,buy_share,notional,n_tickers,sect_dom,n_days,vol,sharpe,ret_annee,exces_spy_annee
R000395,2019,,,,,,,252.0,0.11719161597956738,2.080696986488695,0.2672857380811129,-0.04495278494865618
R000395,2020,11.0,0.0,0.0,88005.5,10.0,Financials,253.0,0.3345824930618481,0.6663632483693228,0.18198649167228576,-0.001329995606524248
R000395,2021,5.0,2.0,0.4,40002.5,5.0,Communication Services,252.0,0.12804385912467958,1.8048059478755056,0.24960024603207254,-0.037687071964960905
R000395,2022,2.0,1.0,0.5,16001.0,2.0,,251.0,0.22875905815171296,-0.5382392095260456,-0.1381037496394789,0.043649763971336464
R000395,2023,2.0,1.0,0.5,16001.0,2.0,Communication Services,250.0,0.13095801820942637,1.2878558806526197,0.17210181477255126,-0.08965615229677959
R000395,2024,2.0,2.0,1.0,16001.0,2.0,,252.0,0.11194285552348689,0.884620493450708,0.097199947931226,-0.15166473250688384
R000395,2025,11.0,1.0,0.09090909090909091,88005.5,7.0,Communication Services,250.0,0.1538184285901221,0.8336556679324406,0.12247346503951095,-0.05471709007963543
R000395,2026,,,,,,,125.0,0.12050768491534901,0.3880787330588799,0.01981489455584029,-0.07817019873190922
R000570,2014,1.0,0.0,0.0,75000.5,1.0,Consumer Discretionary,,,,,
R000582,2013,22.0,10.0,0.45454545454545453,176011.0,8.0,Health Care,16.0,,,,
R000582,2014,218.0,143.0,0.6559633027522935,1768609.0,46.0,Health Care,252.0,0.1444410834448456,0.6025836543943978,0.07962755764284268,-0.05501045171377794
R000582,2015,70.0,32.0,0.45714285714285713,560035.0,29.0,Energy,252.0,0.1678025522239556,0.4197550447564086,0.05800510247848023,0.045662450352317974
R000582,2016,49.0,31.0,0.6326530612244898,392024.5,23.0,Health Care,252.0,0.1564148561884151,0.6529798947206694,0.09406614417660952,-0.025912971501439452
R000582,2017,280.0,103.0,0.3678571428571429,4786640.0,148.0,Financials,251.0,0.08107647375438752,3.5357724725153217,0.32592312997004047,0.1088692154302513
R000582,2018,574.0,249.0,0.4337979094076655,10722787.0,188.0,Financials,251.0,0.1593026697057368,-0.2467696235376567,-0.050474745525640574,-0.004784646955342864
R000582,2019,477.0,256.0,0.5366876310272537,7388738.5,195.0,Financials,252.0,0.12066533744703331,2.2058259709198382,0.29533487018397153,-0.016903652845797534
R000582,2020,1314.0,452.0,0.3439878234398782,16751657.0,296.0,Information Technology,253.0,0.3332364751706619,0.6199546149579747,0.1632345872441523,-0.020081900034657707
R000582,2021,,,,,,,252.0,0.13704034867065978,1.8822377181958119,0.28204720953958895,-0.005240108457444492
R000582,2022,,,,,,,251.0,0.2386596426834853,-0.685067951974136,-0.17404248887653406,0.007711024734281313
R000582,2023,,,,,,,250.0,0.13060746438190554,1.8298492290543509,0.2568012446549526,-0.004956722414378278
R000582,2024,,,,,,,252.0,0.12548685788625127,1.30236081408631,0.16827541638123034,-0.0805892640568795
R000582,2025,,,,,,,250.0,0.1787694583864648,1.1949756148098234,0.21671757256983892,0.039527017450692536
R000582,2026,,,,,,,125.0,0.14806806601114586,1.9289248821938088,0.1459311000799055,0.04794600679215599
R000583,2014,10.0,6.0,0.6,202505.0,10.0,Communication Services,149.0,0.14852923266381163,0.7228667157779896,0.058618813477497866,-0.02418972207393466
R000583,2015,123.0,85.0,0.6910569105691057,1565561.5,57.0,Consumer Discretionary,252.0,0.1592598708506832,-0.05583317298541434,-0.021322985326736155,-0.03366563745289841
R000583,2016,250.0,235.0,0.94,4960125.0,86.0,Industrials,252.0,0.15236761516249717,1.1166677431263572,0.1717600110028099,0.051780895324760934
R000583,2017,131.0,54.0,0.4122137404580153,3825565.5,59.0,Consumer Discretionary,251.0,0.07072537930920912,3.33137442524979,0.2612342943246546,0.04418037978486544
R000583,2018,83.0,41.0,0.4939759036144578,2539041.5,40.0,Consumer Discretionary,251.0,0.14918492298576994,-0.34754625742719214,-0.0607386665737627,-0.01504856800346499
R000583,2019,,,,,,,252.0,0.11883517272007019,2.753918561690996,0.3771553080088068,0.06491678497903774
R000583,2020,,,,,,,253.0,0.48456413971987516,0.6110827489700419,0.19327198889373398,0.009955501614923978
R000583,2021,,,,,,,252.0,0.19734875412787906,1.4419405678110238,0.3035763415457433,0.01628902354870987
R000583,2022,,,,,,,251.0,0.30683124031130915,-0.6047024532010329,-0.2070126441453064,-0.025259130534491026
R000583,2023,,,,,,,250.0,0.211404550029312,2.973267886757604,0.8236040375934135,0.5618460705240826
R000583,2024,,,,,,,252.0,0.3501944977689439,2.5363957393824044,1.2840975371459162,1.0352328567078064
R000583,2025,,,,,,,250.0,0.6394414410498646,0.7715694189209078,0.3289499784987868,0.15175942337964043
R000583,2026,,,,,,,125.0,0.5839440343265443,0.9862241781522623,0.22538228486837086,0.12739719158062135
R000586,2013,14.0,11.0,0.7857142857142857,112007.0,10.0,Information Technology,2.0,,,,
R000586,2014,1230.0,704.0,0.5723577235772358,18642615.0,295.0,Consumer Discretionary,252.0,0.12229501055824861,0.6887187789657786,0.0797737939713925,-0.05486421538522812
R000586,2015,1242.0,616.0,0.49597423510466987,21302621.0,322.0,Health Care,252.0,0.1509625179898544,-0.17138203044741884,-0.03656308697414701,-0.048905739100309265
R000586,2016,721.0,415.0,0.5755894590846047,16640860.5,277.0,Health Care,252.0,0.14128273949267672,0.9844260743091117,0.13778430196572544,0.017805186287676467
R000586,2017,472.0,268.0,0.5677966101694916,10762236.0,233.0,Health Care,251.0,0.07250121601631238,3.1089354535468376,0.24832381650040114,0.03126990196061197
R000586,2018,309.0,140.0,0.45307443365695793,9610654.5,173.0,Financials,251.0,0.15562690074639507,-0.09951499118326115,-0.02710616913387187,0.01858392943642584
R000586,2019,,,,,,,252.0,0.11627427854786272,2.232750666472233,0.2875464376265704,-0.02469208540319867
R000586,2020,,,,,,,253.0,0.32750318413676055,0.6710985390869989,0.1808411046127094,-0.0024753826661005895
R000586,2021,,,,,,,252.0,0.12809195901969428,1.6900826685865782,0.23148732453503795,-0.05579999346199549
R000586,2022,,,,,,,251.0,0.2276111494192128,-0.6866514476459395,-0.16591461490104664,0.015838898709768734
R000586,2023,,,,,,,250.0,0.1259983001737531,1.2089444637537579,0.1540004214317925,-0.10775754563753837
R000586,2024,,,,,,,252.0,0.11111517389104443,1.010763099343596,0.1119619939658485,-0.13690268647226134
R000586,2025,,,,,,,250.0,0.1565215666271634,0.8729516726975192,0.13142547777880886,-0.04576507734033752
R000586,2026,,,,,,,125.0,0.13529491775162467,1.5231109987586042,0.10260986620134815,0.00462477291359864
R000589,2015,12.0,11.0,0.9166666666666666,218506.0,8.0,Information Technology,152.0,0.19813235190361175,-1.5248898800473523,-0.1764468934305875,-0.15036448412251024
R000589,2016,73.0,50.0,0.684931506849315,2649536.5,36.0,Health Care,252.0,0.13639878943283792,0.557267967291694,0.06900997834151656,-0.05096913733653241
R000589,2017,,,,,,,251.0,0.06406591698531207,2.8446072580013353,0.19652447866285705,-0.020529435876932123
R000589,2018,,,,,,,251.0,0.15427422656319476,-0.11148327687009901,-0.02857153777358623,0.01711856079671148
R000589,2019,,,,,,,252.0,0.11170075784430054,2.3905240250732485,0.29779141352234406,-0.014447109507425004
R000589,2020,,,,,,,253.0,0.3225823807029295,0.5213861635771925,0.12350331942080195,-0.059813167858008054
R000589,2021,,,,,,,252.0,0.11310496967580906,2.240532173438446,0.280070392059907,-0.007216925937126417
R000589,2022,,,,,,,251.0,0.18639063884751275,-0.07423906321623962,-0.030543326964723727,0.15121018664609165
R000589,2023,,,,,,,250.0,0.10463170717479099,1.1655775418088414,0.12249573259494917,-0.13926223447438169
R000589,2024,,,,,,,252.0,0.09081187104544676,1.6659795044365715,0.15850706884978694,-0.0903576115883229
R000589,2025,,,,,,,250.0,0.14423720805931764,1.0391259162869395,0.14842688523200231,-0.028763669887144072
R000589,2026,,,,,,,125.0,0.10051380638410541,1.6935823548126305,0.0853806810978679,-0.01260441218988162
R000591,2018,4.0,0.0,0.0,24116.5,4.0,Consumer Discretionary,,,,,
R000595,2025,2.0,0.0,0.0,16001.0,2.0,Consumer Staples,,,,,
R000597,2018,2.0,1.0,0.5,16001.0,2.0,Financials,9.0,,,,
R000597,2019,3.0,3.0,1.0,24001.5,3.0,Health Care,252.0,0.20831467911706547,0.6561718835207375,0.12190641192235874,-0.19033211110741033
R000597,2020,11.0,2.0,0.18181818181818182,161505.5,5.0,Industrials,253.0,0.39067222805136825,1.0001742028419578,0.3701645839715646,0.1868480966927546
R000597,2021,,,,,,,252.0,0.2435861188494969,1.045760741785011,0.252587144957082,-0.03470017303995143
R000597,2022,,,,,,,251.0,0.328875881900396,-1.0757566014637312,-0.3339633275179541,-0.15220981390713872
R000597,2023,,,,,,,250.0,0.19178380151807853,1.6627390070052739,0.3472659868311523,0.08550801976182143
R000597,2024,,,,,,,252.0,0.19241341704450057,1.44462341552867,0.29616829566219516,0.04730361522408533
R000597,2025,,,,,,,250.0,0.24777884302468325,0.9808952553074696,0.23476524121053033,0.05757468609138394
R000597,2026,,,,,,,125.0,0.2338203555432711,-0.6955523377472286,-0.08992893766335908,-0.1879140309511086
R000598,2016,1.0,0.0,0.0,8000.5,1.0,Utilities,,,,,
R000599,2015,2.0,0.0,0.0,65001.0,2.0,Financials,,,,,
R000599,2017,8.0,1.0,0.125,448004.0,8.0,Information Technology,125.0,0.09515807537228138,1.3215940460756272,0.061983469120262535,-0.05091526264753088
R000599,2018,,,,,,,251.0,0.1102150987578422,-0.13510771686819617,-0.0206225941989,0.02506750437139771
R000599,2019,,,,,,,252.0,0.1155697520953776,1.4899759991364478,0.1799761888325131,-0.13226233419725597
R000599,2020,,,,,,,253.0,0.19363620393957523,1.233343715446666,0.24713804592715705,0.06382155864834704
R000599,2021,,,,,,,252.0,0.13652332672614786,-0.2303981771160559,-0.03995679010947106,-0.3272441081065045
R000599,2022,,,,,,,251.0,0.15274625035104686,0.04265233004836766,-0.005061875653104453,0.17669163795771092
R000599,2023,,,,,,,250.0,0.13388343334554548,0.9757087472703004,0.12832099954122222,-0.13343696752810863
R000599,2024,,,,,,,252.0,0.14911526494784863,1.6650707958521151,0.26753509005629184,0.018670409618182005
R000599,2025,,,,,,,250.0,0.19774074974947864,2.6215596592232346,0.6395257230472404,0.46233516792809404
R000599,2026,,,,,,,125.0,0.33672805396304295,-0.10695163128117119,-0.04508194196050275,-0.14306703524825226
R000603,2018,8.0,5.0,0.625,64004.0,7.0,Information Technology,221.0,0.34885236947397463,0.2709605176989869,0.029857887425732255,0.07246265586343259
R000603,2019,4.0,4.0,1.0,32002.0,3.0,Financials,252.0,0.2193116813795249,2.09326499357572,0.5447618610787082,0.2325233380489391
R000603,2020,6.0,3.0,0.5,48003.0,6.0,Communication Services,253.0,0.43514114062601583,1.162616838107903,0.509218614570268,0.32590212729145795
R000603,2021,5.0,1.0,0.2,64502.5,4.0,Financials,252.0,0.2523378146635683,0.9990263784480056,0.2463974772670312,-0.040889840730002236
R000603,2022,1.0,0.0,0.0,8000.5,1.0,Communication Services,251.0,0.4356927750158381,-0.9693826762608241,-0.4027491643187726,-0.22099565070795724
R000603,2023,,,,,,,250.0,0.28453994533464,2.2395712990673995,0.8071937974807655,0.5454358304114346
R000603,2024,,,,,,,252.0,0.3254817478854714,0.8542080350706274,0.25254446036991274,0.0036797799318029067
R000603,2025,2.0,0.0,0.0,16001.0,1.0,Industrials,250.0,0.37552576185565806,1.1397300344124468,0.4270307817140455,0.24984022659489913
R000603,2026,,,,,,,125.0,0.450582701548265,2.276351849501345,0.5814138250319147,0.48342873174416523
R000606,2024,1.0,0.0,0.0,8000.5,1.0,Communication Services,,,,,
R000607,2017,416.0,247.0,0.59375,37088208.0,151.0,Health Care,250.0,0.08433406309138766,0.21017401161541321,0.014167503423412997,-0.19364698843637718
R000607,2018,369.0,65.0,0.17615176151761516,14868184.5,324.0,Energy,251.0,0.08786493351702859,-0.48778721364528954,-0.04546596782634693,0.00022413074395077892
R000607,2019,56.0,29.0,0.5178571428571429,539528.0,34.0,Financials,252.0,0.0693756938947826,2.55758620711124,0.19121813083795036,-0.1210203921918187
R000607,2020,106.0,46.0,0.4339622641509434,3864553.0,53.0,Financials,253.0,0.22661105778356816,0.3597424336858538,0.057385951323559725,-0.12593053595525028
R000607,2021,,,,,,,252.0,0.08645525078733696,1.6651600726418518,0.15050012496000886,-0.13678719303702458
R000607,2022,,,,,,,251.0,0.14056647070201372,-0.5009460616559026,-0.07683786845860041,0.10491564515221496
R000607,2023,,,,,,,250.0,0.0821247420079281,1.686876086404557,0.1434727431859424,-0.11828522388338847
R000607,2024,,,,,,,252.0,0.07232652253326687,1.73837543690793,0.1309869545768303,-0.11787772586127954
R000607,2025,,,,,,,250.0,0.09987252229099693,1.7976544553447587,0.1890087696448075,0.01181821452566112
R000607,2026,,,,,,,125.0,0.08978142578956169,1.3571268855176113,0.06018255068983036,-0.03780254259791915
R000608,2017,1.0,0.0,0.0,8000.5,1.0,Consumer Discretionary,,,,,
R000608,2019,1.0,0.0,0.0,32500.5,1.0,Energy,,,,,
R000609,2017,100.0,91.0,0.91,800050.0,89.0,Financials,121.0,0.05777366233366461,3.2852359431066085,0.09450812007616816,-0.017655889807666636
R000609,2018,27.0,16.0,0.5925925925925926,216013.5,25.0,Financials,251.0,0.1368159615860605,-0.7324500973696673,-0.10341713883114223,-0.05772704026084452
R000609,2019,20.0,10.0,0.5,160010.0,20.0,Financials,252.0,0.10199292214871201,2.2170798140890082,0.247121978220866,-0.06511654480890305
R000609,2020,27.0,18.0,0.6666666666666666,216013.5,22.0,Health Care,253.0,0.34362235561230936,0.23394679429662113,0.021025894362013853,-0.16229059291679615
R000609,2021,18.0,3.0,0.16666666666666666,168509.0,17.0,Financials,252.0,0.13301440595355457,1.2394564114381295,0.16881219567669303,-0.11847512232034041
R000609,2022,109.0,12.0,0.11009174311926606,896554.5,90.0,Financials,251.0,0.20125888917061485,0.09131421804538728,-0.001789267533954142,0.17996424607686123
R000609,2023,,,,,,,250.0,0.1264738046281238,0.8352180556530714,0.10172265479164033,-0.16003531227769052
R000609,2024,,,,,,,252.0,0.10500529471111988,1.3478704580823129,0.14567474090091648,-0.10318993953719335
R000609,2025,,,,,,,250.0,0.15283693016890076,1.4204540551411542,0.22600124732213978,0.04881069220299339
R000609,2026,,,,,,,125.0,0.12271014285531032,2.1576031925749506,0.13605997423478344,0.03807488094703393
R000612,2019,8.0,0.0,0.0,2208004.0,8.0,Financials,,,,,
R000612,2025,3.0,0.0,0.0,3750001.5,3.0,Communication Services,,,,,
R000614,2024,7.0,0.0,0.0,639003.5,6.0,Energy,,,,,
R000614,2026,1.0,0.0,0.0,175000.5,1.0,Energy,,,,,
R000616,2019,6.0,1.0,0.16666666666666666,983003.0,2.0,Consumer Discretionary,225.0,0.07265029341045022,2.2197522946573076,0.15215986022405392,-0.06037616433006354
R000616,2020,5.0,3.0,0.6,40002.5,2.0,Consumer Discretionary,253.0,0.4306723299836754,0.9769836766456954,0.3893155852592516,0.20599909798044158
R000616,2021,,,,,,,252.0,0.24092903862014217,0.2178974942353699,0.023767773568751815,-0.2635195444282816
R000616,2022,,,,,,,251.0,0.5007732387318875,-1.123058926358334,-0.49615214765926874,-0.31439863404845336
R000616,2023,,,,,,,250.0,0.3301635554983151,1.975399729677868,0.8088095528738855,0.5470515858045546
R000616,2024,,,,,,,252.0,0.2809144674749788,1.448692520566801,0.44392520642648625,0.19506052598837642
R000616,2025,,,,,,,250.0,0.3442149304832722,0.31905912556904903,0.052099038089107985,-0.1250915170300384
R000616,2026,,,,,,,125.0,0.3161140684719693,0.47636952331274673,0.051338664191625805,-0.04664642909612371
R000618,2023,25.0,0.0,0.0,3075012.5,25.0,Health Care,,,,,
R000621,2025,11.0,0.0,0.0,88005.5,11.0,Consumer Staples,,,,,
S000168,2023,12.0,5.0,0.4166666666666667,662006.0,8.0,Energy,203.0,0.1654319818787302,1.5899990079605253,0.22241753979746126,-0.027962461031227015
S000168,2024,7.0,5.0,0.7142857142857143,178503.5,5.0,Energy,252.0,0.1657818865120457,2.467285718080729,0.48450501278228897,0.23564033234417914
S000168,2025,,,,,,,250.0,0.24759662227075777,-0.12372858223480482,-0.0591485245134693,-0.2363390796326157
S000168,2026,50.0,45.0,0.9,1055025.0,28.0,Information Technology,125.0,0.15716713388684278,3.745285613251051,0.33053535565302616,0.23255026236527665
S000185,2014,4.0,0.0,0.0,32002.0,4.0,Communication Services,,,,,
S000185,2017,1.0,0.0,0.0,32500.5,1.0,Information Technology,,,,,
S000185,2020,7.0,0.0,0.0,105003.5,6.0,Consumer Staples,,,,,
S000185,2021,9.0,0.0,0.0,72004.5,9.0,Materials,,,,,
S000244,2014,3.0,0.0,0.0,97501.5,1.0,Health Care,,,,,
S000250,2013,13.0,8.0,0.6153846153846154,104006.5,13.0,Financials,233.0,0.13062646542362752,2.3065141403281735,0.3106786538406505,0.06005133581197786
S000250,2014,17.0,2.0,0.11764705882352941,136008.5,16.0,Financials,252.0,0.1318390516422415,1.8499710219812748,0.26507189407239173,0.1304338847157711
S000250,2015,58.0,51.0,0.8793103448275862,1131286.5,33.0,Health Care,252.0,0.15080292415624275,0.539411063463783,0.07251788595728481,0.060175233831122554
S000250,2016,28.0,16.0,0.5714285714285714,395514.0,21.0,Consumer Staples,252.0,0.12725945405153297,0.8065164104832045,0.09915923747228628,-0.0208198782057627
S000250,2017,69.0,48.0,0.6956521739130435,1604534.5,41.0,Financials,251.0,0.07228145208089379,2.825636217085368,0.22232918008832958,0.005275265548540409
S000250,2018,47.0,26.0,0.5531914893617021,801949.5,38.0,Consumer Discretionary,251.0,0.16092106635861544,0.025899448280576054,-0.008702842598442784,0.036987255971854927
S000250,2019,,,,,,,252.0,0.11438781639142401,2.2944927927113965,0.2915011331601274,-0.020737389869641687
S000250,2020,,,,,,,253.0,0.32577876549597445,0.5767638119629648,0.14456528946273273,-0.038751197816077276
S000250,2021,40.0,35.0,0.875,727520.0,24.0,Information Technology,252.0,0.12157362861001562,1.7793942548704258,0.23228551149885313,-0.05500180649818032
S000250,2022,27.0,8.0,0.2962962962962963,314013.5,25.0,Financials,251.0,0.2234209046624805,-0.6300465572915612,-0.15214367643577087,0.029609837175044507
S000250,2023,47.0,7.0,0.14893617021276595,1373465.5,31.0,Information Technology,250.0,0.12444364216498434,2.135441006708592,0.29156778917568316,0.0298098221063523
S000250,2024,12.0,9.0,0.75,155365.5,7.0,Information Technology,252.0,0.13554227830007076,2.048053802090056,0.3077437252087909,0.058879044770681066
S000250,2025,2.0,0.0,0.0,107501.0,2.0,Health Care,250.0,0.17847011927751602,0.9286983458378808,0.1603913073688341,-0.016799247750312274
S000250,2026,1.0,0.0,0.0,8000.5,1.0,Communication Services,125.0,0.12004242996535504,1.3163139875571597,0.07768146774323692,-0.020303625544512593
S000480,2014,4.0,4.0,1.0,32002.0,1.0,Consumer Staples,221.0,0.11002444634695181,1.9112429442970456,0.19611552744837524,0.057345866446308014
S000480,2015,4.0,4.0,1.0,32002.0,1.0,Consumer Staples,252.0,0.16024957795972022,-0.5752249721474779,-0.09969560718987625,-0.1120382593160385
S000480,2016,4.0,4.0,1.0,32002.0,1.0,Consumer Staples,252.0,0.14239530877055845,0.6993900637172754,0.09360302263323383,-0.02637609304481514
S000480,2017,4.0,4.0,1.0,32002.0,1.0,Consumer Staples,251.0,0.10777843130675331,1.1672386967732347,0.1269524155679902,-0.09010149897179898
S000480,2018,1.0,1.0,1.0,8000.5,1.0,Consumer Staples,251.0,0.1938962113304829,0.2774598907539852,0.03569571173251607,0.08138581030281378
S000480,2019,,,,,,,252.0,0.16484145298464914,2.111517005490511,0.39700411098916755,0.08476558795939848
S000480,2020,,,,,,,253.0,0.3245993457264071,0.5672456349272037,0.14152519523712148,-0.04179129204168852
S000480,2021,,,,,,,252.0,0.14413411999045705,1.367443068906564,0.20522058283414357,-0.08206673516288987
S000480,2022,,,,,,,251.0,0.21953723394890856,-0.1269354084112336,-0.05047990300238092,0.13127361060843445
S000480,2023,,,,,,,250.0,0.14898143973423345,0.015937590772176963,-0.008576518910302533,-0.2703344859796334
S000480,2024,,,,,,,252.0,0.14988174713404093,1.1370478158282353,0.17253797155805195,-0.07632670888005788
S000480,2025,,,,,,,250.0,0.18922789312621818,-0.601737549730229,-0.12259893882096384,-0.29978949394011023
S000480,2026,,,,,,,125.0,0.21959007537987382,0.7474072305095356,0.07203426773809474,-0.025950825549654777
S000510,2025,18.0,0.0,0.0,144009.0,18.0,Industrials,,,,,
S000583,2013,12.0,6.0,0.5,96006.0,9.0,Consumer Discretionary,168.0,0.10763080786888993,-0.6036823730368382,-0.04608286152520824,-0.2203254390755811
S000583,2014,121.0,55.0,0.45454545454545453,924895.5,51.0,Information Technology,252.0,0.13866879364737042,0.5073923581847344,0.0626350501988937,-0.07200295915772692
S000583,2015,101.0,52.0,0.5148514851485149,808050.5,49.0,Information Technology,252.0,0.1571104523637424,0.4758704262234629,0.0644289853165727,0.05208633319041045
S000583,2016,85.0,41.0,0.4823529411764706,680042.5,51.0,Information Technology,252.0,0.15019359265127563,0.28042379144954027,0.031335002192856454,-0.08864411348519252
S000583,2017,113.0,60.0,0.5309734513274337,904056.5,58.0,Health Care,251.0,0.07713947875088153,3.1406694550135037,0.26901961781033457,0.051965703270545394
S000583,2018,117.0,60.0,0.5128205128205128,936058.5,65.0,Industrials,251.0,0.17355681089400035,0.1855843824911979,0.017231491885750794,0.0629215904560485
S000583,2019,,,,,,,252.0,0.1324308674066345,2.2862576892894615,0.34158884164239667,0.0293503186126276
S000583,2020,,,,,,,253.0,0.3178767012585637,0.932345056008991,0.2793939578477542,0.09607747056894422
S000583,2021,,,,,,,252.0,0.13351921334784714,2.001857227988381,0.29468671933186186,0.007399401334828415
S000583,2022,,,,,,,251.0,0.2434820388043208,-0.8453461947944044,-0.20904338452368676,-0.027289870912871383
S000583,2023,,,,,,,250.0,0.1248290564592419,1.5138736880964996,0.19687543359968607,-0.06488253346964479
S000583,2024,,,,,,,252.0,0.11818968645931101,0.8414005275951816,0.09686364341585563,-0.1520010370222542
S000583,2025,,,,,,,250.0,0.15916927695606842,0.5334649596649456,0.07442007620876656,-0.10277047891037983
S000583,2026,,,,,,,125.0,0.1455178160487576,0.6654817246373858,0.04375261523256224,-0.05423247805518727
S000929,2021,11.0,6.0,0.5454545454545454,2305505.5,3.0,Real Estate,239.0,0.30591011415317365,2.0787303575127827,0.7479033846207628,0.49532440635155006
S000929,2022,6.0,6.0,1.0,146003.0,1.0,Real Estate,251.0,0.32635755386210613,-0.5971943752836532,-0.2190768574063765,-0.037323343795561126
S000929,2023,4.0,4.0,1.0,105502.0,1.0,Real Estate,250.0,0.2521660812420791,1.1514099320101254,0.2924359420755225,0.030677975006191627
S000929,2024,5.0,4.0,0.8,3166002.5,1.0,Real Estate,252.0,0.18785304337379288,1.123763984629845,0.2134741064010055,-0.03539057403710433
S000929,2025,2.0,2.0,1.0,40501.0,1.0,Real Estate,250.0,0.2508516627368105,0.5871049100795006,0.12159717220408095,-0.05559338291506544
S000929,2026,,,,,,,125.0,0.21035263740339402,2.235940392332904,0.24886593125393408,0.15088083796618457
S001148,2014,30.0,8.0,0.26666666666666666,240015.0,22.0,Consumer Staples,207.0,0.1055634264924136,-0.6242001002213816,-0.05700504147291996,-0.1701273175340723
S001148,2015,42.0,22.0,0.5238095238095238,336021.0,20.0,Financials,252.0,0.13030205259687688,-0.15389205645199747,-0.028121429927173702,-0.04046408205333596
S001148,2016,7.0,3.0,0.42857142857142855,203003.5,5.0,Energy,252.0,0.15061335246722557,0.39327100681681965,0.049060213061783875,-0.0709189026162651
S001148,2017,8.0,6.0,0.75,137504.0,4.0,Financials,251.0,0.08040296433622043,2.3267630967220723,0.20088904468576296,-0.01616486985402621
S001148,2018,,,,,,,251.0,0.17702218991372282,-0.5195428884687318,-0.10167626533546259,-0.05598616676516488
S001148,2019,,,,,,,252.0,0.14646538135146772,1.2563412677680967,0.18915785443331523,-0.12308066859645383
S001148,2020,6.0,5.0,0.8333333333333334,97003.0,6.0,Financials,253.0,0.3567084905114478,0.6450443091429899,0.18133634995434011,-0.0019801373244698883
S001148,2021,31.0,2.0,0.06451612903225806,321515.5,17.0,Materials,252.0,0.1719832966190665,1.209651906049514,0.2131490536148859,-0.07413826438214755
S001148,2022,1.0,1.0,1.0,32500.5,1.0,Financials,251.0,0.2826931980628312,-0.7068619228011851,-0.21237615418794875,-0.030622640577133375
S001148,2023,1.0,1.0,1.0,32500.5,1.0,Financials,250.0,0.18163357452848253,0.7467239113722102,0.12551848201559546,-0.1362394850537354
S001148,2024,,,,,,,252.0,0.14345375876285993,0.7751572798834022,0.10617491205145857,-0.14268976838665126
S001148,2025,,,,,,,250.0,0.2113103806637756,0.39596382249371637,0.06295084713784838,-0.11423970798129801
S001148,2026,,,,,,,125.0,0.12386544055560383,2.1399462115627634,0.1361448180412983,0.038159724753548785
S001150,2014,7.0,2.0,0.2857142857142857,154003.5,4.0,Information Technology,130.0,0.11375247266118368,0.3231191185812861,0.015772334053539838,-0.04665359938210889
S001150,2015,8.0,2.0,0.25,229004.0,6.0,Health Care,252.0,0.2419200704171411,0.23183833730842765,0.027208706352158663,0.014866054225996406
S001150,2016,13.0,1.0,0.07692307692307693,202006.5,11.0,Health Care,252.0,0.21928708250547602,0.5285990357751716,0.096316765351814,-0.023662350326234982
S001150,2017,2.0,0.0,0.0,16001.0,2.0,Health Care,251.0,0.14515938244425805,2.976378820415029,0.5213502920782649,0.3042963775384757
S001150,2018,5.0,0.0,0.0,89002.5,2.0,Information Technology,251.0,0.2955704653136136,0.1271936870436844,-0.00589570585155641,0.0397943927187413
S001150,2019,1.0,0.0,0.0,32500.5,1.0,Information Technology,252.0,0.21009555854651443,0.5289066146034598,0.09247723335630953,-0.21976128967345954
S001150,2020,1.0,0.0,0.0,8000.5,1.0,Information Technology,253.0,0.3345863848681648,0.6882078633020923,0.19013805875141543,0.0068215714726054255
S001150,2021,2.0,0.0,0.0,40501.0,1.0,Health Care,252.0,0.16440558567386845,1.7803516458935855,0.32181072137043243,0.034523403373398986
S001150,2022,,,,,,,251.0,0.1946059401417069,0.5650549983142259,0.09488160598239648,0.27663511959321185
S001150,2023,,,,,,,250.0,0.1588047438298375,0.25924369571076283,0.028701088682261622,-0.23305687838706923
S001150,2024,,,,,,,252.0,0.19022860445687492,1.066883952926545,0.20265038800333524,-0.046214292434774595
S001150,2025,1.0,0.0,0.0,32500.5,1.0,Information Technology,250.0,0.21525832734677894,1.302812860638838,0.29052802530487254,0.11333747018572615
S001150,2026,,,,,,,125.0,0.22747276066077995,1.3435098901576465,0.14891202550661875,0.050926932218869236
S001156,2016,8.0,5.0,0.625,64004.0,7.0,Financials,242.0,0.2696160601355198,0.8470356784664183,0.20229312849749248,-0.013457519569554321
S001156,2017,4.0,1.0,0.25,32002.0,4.0,Communication Services,251.0,0.15391835247160524,1.4220590879921948,0.22901600253082788,0.011962087991038706
S001156,2018,,,,,,,251.0,0.19780697088378826,-1.567698599634885,-0.28006354573174885,-0.23437344716145114
S001156,2019,,,,,,,252.0,0.1907496796625359,1.368114426723658,0.27468780029480655,-0.037550722734962516
S001156,2020,,,,,,,253.0,0.4988819302392297,0.24782263356847645,-0.0003530117462667848,-0.1836694990250768
S001156,2021,,,,,,,252.0,0.24393729336058825,2.2525517770720533,0.6809205840420922,0.39363326604505877
S001156,2022,,,,,,,251.0,0.3491078580053336,-0.5725518474905655,-0.22861961454910384,-0.04686610093828847
S001156,2023,,,,,,,250.0,0.2490213306136136,1.277524446486625,0.3295914673744371,0.06783350030510626
S001156,2024,,,,,,,252.0,0.2062587136821681,0.3442286987578944,0.05100445488813432,-0.1978602255499755
