doc_id,last,first,filing_type,state_district,filing_date_raw,disclosure_date,declarant_name,url_pdf
20024954,Green,Mark Dr,P,TN07,5/7/2024,2024-05-07,Mark Dr Green,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024954.pdf
20025064,Green,Mark Dr,P,TN07,5/14/2024,2024-05-14,Mark Dr Green,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025064.pdf
20025255,Green,Mark Dr,P,TN07,6/12/2024,2024-06-12,Mark Dr Green,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025255.pdf
20025429,Green,Mark Dr,P,TN07,7/9/2024,2024-07-09,Mark Dr Green,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025429.pdf
20025614,Green,Mark Dr,P,TN07,8/11/2024,2024-08-11,Mark Dr Green,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025614.pdf
20025797,Green,Mark Dr,P,TN07,9/11/2024,2024-09-11,Mark Dr Green,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025797.pdf
20025948,Green,Mark Dr,P,TN07,10/4/2024,2024-10-04,Mark Dr Green,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025948.pdf
20026092,Green,Mark Dr,P,TN07,10/29/2024,2024-10-29,Mark Dr Green,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026092.pdf
20026418,Green,Mark Dr,P,TN07,12/17/2024,2024-12-17,Mark Dr Green,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20026418.pdf
20024924,Greene,Marjorie Taylor Mrs,P,GA14,5/1/2024,2024-05-01,Marjorie Taylor Mrs Greene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20024924.pdf
20025021,Greene,Marjorie Taylor Mrs,P,GA14,5/9/2024,2024-05-09,Marjorie Taylor Mrs Greene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025021.pdf
20025108,Greene,Marjorie Taylor Mrs,P,GA14,5/21/2024,2024-05-21,Marjorie Taylor Mrs Greene,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2024/20025108.pdf
