year,doc_id,declarant_name,state_district,disclosure_date,n_pages
2014,9105615,David P. Joyce,OH14,2014-11-13 00:00:00,6
2014,8214538,William R. Keating,MA09,2014-04-23 00:00:00,2
2014,9105729,Mike Kelly,PA03,2014-12-11 00:00:00,1
2014,8213817,Mike Kelly,PA03,2014-01-15 00:00:00,3
2014,8213818,Mike Kelly,PA03,2014-01-15 00:00:00,3
2014,8214090,Mike Kelly,PA03,2014-02-12 00:00:00,2
2014,9105107,Mike Kelly,PA03,2014-03-12 00:00:00,2
2014,8214467,Mike Kelly,PA03,2014-04-10 00:00:00,5
2014,8214718,Mike Kelly,PA03,2014-05-08 00:00:00,2
2014,8215814,Mike Kelly,PA03,2014-06-23 00:00:00,3
2014,8216017,Mike Kelly,PA03,2014-07-16 00:00:00,3
2014,8216380,Mike Kelly,PA03,2014-08-19 00:00:00,3
2014,8216532,Mike Kelly,PA03,2014-09-17 00:00:00,3
2014,9105526,Mike Kelly,PA03,2014-10-15 00:00:00,4
2014,9105656,Mike Kelly,PA03,2014-11-14 00:00:00,2
2014,9105756,Doug Lamborn,CO05,2014-12-12 00:00:00,2
2014,8214098,Doug Lamborn,CO05,2014-02-14 00:00:00,2
2014,8214469,Doug Lamborn,CO05,2014-04-08 00:00:00,1
2014,8216125,Doug Lamborn,CO05,2014-07-30 00:00:00,1
2014,8216533,Doug Lamborn,CO05,2014-09-10 00:00:00,2
2014,9105447,Doug Lamborn,CO05,2014-10-01 00:00:00,2
2014,9105655,Doug Lamborn,CO05,2014-11-14 00:00:00,1
2014,8213819,James R. Langevin,RI02,2014-01-14 00:00:00,1
2014,9105680,John B. Larson,CT01,2014-11-24 00:00:00,1
2014,8214085,John B. Larson,CT01,2014-02-12 00:00:00,1
2014,8214225,John B. Larson,CT01,2014-02-28 00:00:00,2
2014,8214334,John B. Larson,CT01,2014-03-25 00:00:00,1
2014,8214397,John B. Larson,CT01,2014-04-03 00:00:00,1
2014,8215595,John B. Larson,CT01,2014-05-30 00:00:00,1
2014,8215812,John B. Larson,CT01,2014-06-20 00:00:00,1
2014,8215906,John B. Larson,CT01,2014-07-07 00:00:00,2
2014,9105497,John B. Larson,CT01,2014-10-08 00:00:00,1
2014,9105498,John B. Larson,CT01,2014-10-09 00:00:00,1
2014,9105597,John B. Larson,CT01,2014-11-03 00:00:00,1
2014,9105596,John B. Larson,CT01,2014-11-05 00:00:00,1
2014,8213820,David Loebsack,IA02,2014-01-09 00:00:00,1
2014,8213821,Zoe Lofgren,CA19,2014-01-09 00:00:00,2
2014,9105732,Billy Long,MO07,2014-12-09 00:00:00,1
2014,8215698,Billy Long,MO07,2014-06-11 00:00:00,2
2014,9105456,Billy Long,MO07,2014-10-01 00:00:00,1
2014,9105549,Billy Long,MO07,2014-10-22 00:00:00,1
2014,9105614,Billy Long,MO07,2014-11-13 00:00:00,2
2014,9105731,Kenny Marchant,TX24,2014-12-08 00:00:00,4
2014,8214032,Kenny Marchant,TX24,2014-02-10 00:00:00,15
2014,8214228,Kenny Marchant,TX24,2014-03-05 00:00:00,12
2014,8214470,Kenny Marchant,TX24,2014-04-08 00:00:00,28
2014,8214720,Kenny Marchant,TX24,2014-05-06 00:00:00,24
2014,8215646,Kenny Marchant,TX24,2014-06-04 00:00:00,6
2014,8215907,Kenny Marchant,TX24,2014-07-03 00:00:00,5
2014,8216180,Kenny Marchant,TX24,2014-08-05 00:00:00,4
2014,8216575,Kenny Marchant,TX24,2014-09-05 00:00:00,4
2014,9105500,Kenny Marchant,TX24,2014-10-07 00:00:00,5
2014,9105605,Kenny Marchant,TX24,2014-11-06 00:00:00,5
2014,8213959,Carolyn McCarthy,NY04,2014-02-03 00:00:00,1
2014,8215970,Carolyn McCarthy,NY04,2014-07-10 00:00:00,1
2014,9105774,Michael T. McCaul,TX10,2014-12-22 00:00:00,6
2014,8213892,Michael T. McCaul,TX10,2014-01-16 00:00:00,12
2014,8214091,Michael T. McCaul,TX10,2014-02-12 00:00:00,10
2014,9105109,Michael T. McCaul,TX10,2014-03-13 00:00:00,10
2014,8214471,Michael T. McCaul,TX10,2014-04-10 00:00:00,14
2014,8214814,Michael T. McCaul,TX10,2014-05-09 00:00:00,7
2014,8215703,Michael T. McCaul,TX10,2014-06-10 00:00:00,9
2014,8215971,Michael T. McCaul,TX10,2014-07-15 00:00:00,11
2014,8216381,Michael T. McCaul,TX10,2014-08-19 00:00:00,8
2014,8216577,Michael T. McCaul,TX10,2014-09-17 00:00:00,8
2014,9105528,Michael T. McCaul,TX10,2014-10-16 00:00:00,9
2014,9105643,Michael T. McCaul,TX10,2014-11-14 00:00:00,9
2014,8213744,David B. McKinley,WV01,2014-01-02 00:00:00,1
2014,8214336,Mark Meadows,NC11,2014-03-26 00:00:00,2
2014,8214337,Mark Meadows,NC11,2014-03-26 00:00:00,2
2014,8214338,Mark Meadows,NC11,2014-03-26 00:00:00,1
2014,8214241,Gary G. Miller,CA31,2014-02-27 00:00:00,1
2014,8214083,George Miller,CA11,2014-02-14 00:00:00,2
2014,9105111,Eleanor Holmes Norton,DC00,2014-03-11 00:00:00,1
2014,9105735,William L. Owens,NY21,2014-12-09 00:00:00,1
2014,8213903,William L. Owens,NY21,2014-01-22 00:00:00,2
2014,9105695,Erik Paulsen,MN03,2014-12-02 00:00:00,1
2014,9105736,Erik Paulsen,MN03,2014-12-11 00:00:00,1
2014,8215910,Erik Paulsen,MN03,2014-07-09 00:00:00,2
2014,8216105,Erik Paulsen,MN03,2014-07-29 00:00:00,4
2014,8216584,Erik Paulsen,MN03,2014-09-09 00:00:00,1
2014,9105451,Erik Paulsen,MN03,2014-09-30 00:00:00,2
2014,9105551,Erik Paulsen,MN03,2014-10-20 00:00:00,1
2014,8213895,Gary C. Peters,MI14,2014-01-16 00:00:00,2
2014,8214034,Gary C. Peters,MI14,2014-02-07 00:00:00,1
2014,8214372,Gary C. Peters,MI14,2014-04-01 00:00:00,1
2014,9105035,Scott H. Peters,CA52,2014-01-28 00:00:00,1
2014,8214150,Scott H. Peters,CA52,2014-02-26 00:00:00,1
2014,9105144,Scott H. Peters,CA52,2014-03-14 00:00:00,1
2014,8214613,Scott H. Peters,CA52,2014-04-29 00:00:00,2
2014,8215250,Scott H. Peters,CA52,2014-05-14 00:00:00,4
2014,8215710,Scott H. Peters,CA52,2014-06-12 00:00:00,3
2014,8216020,Scott H. Peters,CA52,2014-07-16 00:00:00,2
2014,9105750,Thomas E. Petri,WI06,2014-12-18 00:00:00,1
2014,8213746,Thomas E. Petri,WI06,2014-01-02 00:00:00,1
2014,8213825,Chellie Pingree,ME01,2014-01-13 00:00:00,2
2014,8214473,Chellie Pingree,ME01,2014-04-09 00:00:00,2
2014,9105676,Jared Polis,CO02,2014-11-24 00:00:00,1
2014,9105749,Jared Polis,CO02,2014-12-15 00:00:00,3
2014,8213826,Jared Polis,CO02,2014-01-09 00:00:00,5
2014,8214094,Jared Polis,CO02,2014-02-12 00:00:00,2
2014,8214149,Jared Polis,CO02,2014-02-24 00:00:00,3
2014,9105145,Jared Polis,CO02,2014-03-20 00:00:00,2
2014,8214492,Jared Polis,CO02,2014-04-16 00:00:00,4
2014,8215251,Jared Polis,CO02,2014-05-21 00:00:00,3
2014,8215598,Jared Polis,CO02,2014-05-29 00:00:00,1
2014,8215715,Jared Polis,CO02,2014-06-11 00:00:00,4
2014,8215973,Jared Polis,CO02,2014-07-11 00:00:00,3
2014,8216195,Jared Polis,CO02,2014-08-07 00:00:00,5
2014,8216585,Jared Polis,CO02,2014-09-16 00:00:00,3
2014,9105502,Jared Polis,CO02,2014-10-09 00:00:00,3
2014,9105652,Jared Polis,CO02,2014-11-14 00:00:00,3
2014,9105651,Tom Price,GA06,2014-11-14 00:00:00,7
2014,8213791,Trey Radel,FL19,2014-01-09 00:00:00,1
2014,8214148,Trey Radel,FL19,2014-02-12 00:00:00,3
2014,8213827,Nick J. Rahall,WV03,2014-01-10 00:00:00,1
2014,9105675,James B. Renacci,OH16,2014-11-20 00:00:00,12
2014,9105737,James B. Renacci,OH16,2014-12-08 00:00:00,22
2014,9105779,James B. Renacci,OH16,2014-12-22 00:00:00,12
2014,9105033,James B. Renacci,OH16,2014-01-27 00:00:00,9
2014,8214035,James B. Renacci,OH16,2014-02-06 00:00:00,21
2014,8214147,James B. Renacci,OH16,2014-02-21 00:00:00,20
2014,9105146,James B. Renacci,OH16,2014-03-18 00:00:00,22
2014,8214474,James B. Renacci,OH16,2014-04-08 00:00:00,21
2014,8214615,James B. Renacci,OH16,2014-05-02 00:00:00,18
2014,8215453,James B. Renacci,OH16,2014-05-23 00:00:00,17
2014,8215649,James B. Renacci,OH16,2014-06-04 00:00:00,5
2014,8215912,James B. Renacci,OH16,2014-07-03 00:00:00,9
2014,8216059,James B. Renacci,OH16,2014-07-21 00:00:00,13
2014,8216181,James B. Renacci,OH16,2014-08-06 00:00:00,14
2014,8216437,James B. Renacci,OH16,2014-08-22 00:00:00,13
2014,8216586,James B. Renacci,OH16,2014-09-05 00:00:00,5
2014,9105409,James B. Renacci,OH16,2014-09-22 00:00:00,12
2014,9105471,James B. Renacci,OH16,2014-10-03 00:00:00,11
2014,9105557,James B. Renacci,OH16,2014-10-21 00:00:00,15
2014,9105626,James B. Renacci,OH16,2014-11-10 00:00:00,16
2014,9105738,David P. Roe,TN01,2014-12-05 00:00:00,2
2014,8213828,David P. Roe,TN01,2014-01-14 00:00:00,4
2014,8214036,David P. Roe,TN01,2014-02-07 00:00:00,5
2014,9105147,David P. Roe,TN01,2014-03-14 00:00:00,4
2014,8214493,David P. Roe,TN01,2014-04-11 00:00:00,1
2014,8215009,David P. Roe,TN01,2014-05-14 00:00:00,14
2014,8215750,David P. Roe,TN01,2014-06-13 00:00:00,15
2014,8216376,David P. Roe,TN01,2014-08-14 00:00:00,2
2014,8216587,David P. Roe,TN01,2014-09-15 00:00:00,2
2014,9105554,David P. Roe,TN01,2014-10-16 00:00:00,2
2014,9105739,Harold Dallas Rogers,KY05,2014-12-08 00:00:00,3
2014,8213829,Harold Dallas Rogers,KY05,2014-01-13 00:00:00,2
2014,8214095,Harold Dallas Rogers,KY05,2014-02-11 00:00:00,2
2014,9105148,Harold Dallas Rogers,KY05,2014-03-14 00:00:00,2
2014,8214475,Harold Dallas Rogers,KY05,2014-04-09 00:00:00,3
2014,8214816,Harold Dallas Rogers,KY05,2014-05-09 00:00:00,3
2014,8215811,Harold Dallas Rogers,KY05,2014-06-19 00:00:00,3
2014,8215974,Harold Dallas Rogers,KY05,2014-07-11 00:00:00,3
2014,8216218,Harold Dallas Rogers,KY05,2014-08-08 00:00:00,1
2014,8216588,Harold Dallas Rogers,KY05,2014-09-12 00:00:00,3
2014,9105503,Harold Dallas Rogers,KY05,2014-10-06 00:00:00,2
2014,9105650,Harold Dallas Rogers,KY05,2014-11-13 00:00:00,3
2014,8213924,Todd Rokita,IN04,2014-01-30 00:00:00,1
2014,9105149,Todd Rokita,IN04,2014-03-20 00:00:00,1
2014,8213967,Keith J. Rothfus,PA12,2014-02-03 00:00:00,1
2014,8215252,Janice D. Schakowsky,IL09,2014-05-20 00:00:00,1
2014,9105698,Adam B. Schiff,CA28,2014-12-04 00:00:00,1
2014,9105741,Adam B. Schiff,CA28,2014-12-09 00:00:00,1
2014,8214616,Adam B. Schiff,CA28,2014-04-30 00:00:00,1
2014,8215767,Adam B. Schiff,CA28,2014-06-19 00:00:00,1
2014,8215768,Adam B. Schiff,CA28,2014-06-19 00:00:00,1
2014,8215915,Adam B. Schiff,CA28,2014-07-09 00:00:00,1
2014,8216589,Adam B. Schiff,CA28,2014-09-08 00:00:00,2
2014,9105612,Adam B. Schiff,CA28,2014-11-12 00:00:00,1
2014,8213830,Bradley S. Schneider,IL10,2014-01-14 00:00:00,1
2014,8214096,Bradley S. Schneider,IL10,2014-02-12 00:00:00,15
2014,9105113,Bradley S. Schneider,IL10,2014-03-12 00:00:00,2
2014,8214477,Bradley S. Schneider,IL10,2014-04-10 00:00:00,2
2014,8215010,Bradley S. Schneider,IL10,2014-05-13 00:00:00,2
2014,8215701,Bradley S. Schneider,IL10,2014-06-10 00:00:00,2
2014,8215916,Bradley S. Schneider,IL10,2014-07-08 00:00:00,1
2014,8216378,Bradley S. Schneider,IL10,2014-08-14 00:00:00,5
2014,8216379,Bradley S. Schneider,IL10,2014-08-14 00:00:00,1
2014,8216590,Bradley S. Schneider,IL10,2014-09-15 00:00:00,6
2014,9105529,Bradley S. Schneider,IL10,2014-10-14 00:00:00,2
2014,9105645,Bradley S. Schneider,IL10,2014-11-14 00:00:00,4
2014,9105742,Kurt Schrader,OR05,2014-12-08 00:00:00,7
2014,8213831,Kurt Schrader,OR05,2014-01-10 00:00:00,4
2014,8214099,Kurt Schrader,OR05,2014-02-14 00:00:00,3
2014,8214235,Kurt Schrader,OR05,2014-03-06 00:00:00,2
2014,8214478,Kurt Schrader,OR05,2014-04-08 00:00:00,5
2014,8214725,Kurt Schrader,OR05,2014-05-07 00:00:00,1
2014,8215700,Kurt Schrader,OR05,2014-06-10 00:00:00,7
2014,8215914,Kurt Schrader,OR05,2014-07-10 00:00:00,4
2014,8216377,Kurt Schrader,OR05,2014-08-19 00:00:00,4
2014,8216591,Kurt Schrader,OR05,2014-09-09 00:00:00,4
2014,9105530,Kurt Schrader,OR05,2014-10-16 00:00:00,4
2014,9105611,Kurt Schrader,OR05,2014-11-13 00:00:00,6
2014,8213832,Austin Scott,GA08,2014-01-13 00:00:00,3
2014,9105114,Austin Scott,GA08,2014-03-11 00:00:00,8
2014,8215917,Austin Scott,GA08,2014-07-10 00:00:00,12
2014,9105531,Austin Scott,GA08,2014-10-16 00:00:00,7
2014,8215253,F. James Sensenbrenner,WI05,2014-05-20 00:00:00,2
2014,8215599,F. James Sensenbrenner,WI05,2014-05-30 00:00:00,1
2014,9105587,Marlin A. Stutzman,IN03,2014-11-06 00:00:00,2
2014,8214146,John F. Tierney,MA06,2014-02-26 00:00:00,1
2014,8214399,Niki Tsongas,MA03,2014-04-03 00:00:00,2
2014,8213795,Ann Wagner,MO02,2014-01-07 00:00:00,1
2014,8213969,Ann Wagner,MO02,2014-02-06 00:00:00,1
2014,8214238,Ann Wagner,MO02,2014-03-06 00:00:00,1
2014,8214727,Ann Wagner,MO02,2014-05-07 00:00:00,1
2014,8215752,Ann Wagner,MO02,2014-06-13 00:00:00,1
2014,8215919,Ann Wagner,MO02,2014-07-03 00:00:00,1
2014,8216594,Ann Wagner,MO02,2014-09-12 00:00:00,1
2014,9105504,Ann Wagner,MO02,2014-10-08 00:00:00,1
2014,8213927,Melvin L. Watt,NC12,2014-01-29 00:00:00,1
2014,8213928,Melvin L. Watt,NC12,2014-01-29 00:00:00,1
2014,9105704,Peter Welch,VT00,2014-12-03 00:00:00,1
2014,8213797,Peter Welch,VT00,2014-01-07 00:00:00,1
2014,8213971,Peter Welch,VT00,2014-02-04 00:00:00,1
2014,8214240,Peter Welch,VT00,2014-03-05 00:00:00,1
2014,8214400,Peter Welch,VT00,2014-04-02 00:00:00,1
2014,8214620,Peter Welch,VT00,2014-05-01 00:00:00,1
2014,8215651,Peter Welch,VT00,2014-06-03 00:00:00,1
2014,8216182,Peter Welch,VT00,2014-08-04 00:00:00,1
2014,8216596,Peter Welch,VT00,2014-09-04 00:00:00,1
2014,9105455,Peter Welch,VT00,2014-10-02 00:00:00,1
2014,9105603,Peter Welch,VT00,2014-11-03 00:00:00,1
2014,8213835,Ed Whitfield,KY01,2014-01-13 00:00:00,2
2014,8214038,Ed Whitfield,KY01,2014-02-06 00:00:00,2
2014,9105064,Ed Whitfield,KY01,2014-03-11 00:00:00,1
2014,8214480,Ed Whitfield,KY01,2014-04-04 00:00:00,1
2014,9105673,John A. Yarmuth,KY03,2014-11-20 00:00:00,2
2014,9105412,John A. Yarmuth,KY03,2014-09-19 00:00:00,9
2014,9105413,Kevin Yoder,KS03,2014-09-22 00:00:00,4
2014,8214818,Ted S. Yoho,FL03,2014-05-08 00:00:00,1
2014,8215809,Ted S. Yoho,FL03,2014-06-23 00:00:00,1
2016,9109787,Brian Babin,TX36,2016-08-05 00:00:00,2
2016,9109663,Dan Benishek,MI01,2016-07-13 00:00:00,5
2016,9108317,Gus M. Bilirakis,FL12,2016-02-11 00:00:00,2
2016,9109045,Gus M. Bilirakis,FL12,2016-05-24 00:00:00,1
2016,9108217,Diane Black,TN06,2016-01-28 00:00:00,2
2016,9108341,Diane Black,TN06,2016-02-19 00:00:00,2
2016,9108425,Diane Black,TN06,2016-03-08 00:00:00,2
2016,9108648,Diane Black,TN06,2016-04-27 00:00:00,1
2016,9108649,Diane Black,TN06,2016-04-27 00:00:00,1
2016,9108765,Diane Black,TN06,2016-05-10 00:00:00,2
2016,9109671,Diane Black,TN06,2016-07-15 00:00:00,2
2016,9109963,Diane Black,TN06,2016-08-29 00:00:00,1
2016,9110164,Diane Black,TN06,2016-10-25 00:00:00,1
2016,9110290,Diane Black,TN06,2016-12-14 00:00:00,2
2016,9108369,Judy Chu,CA27,2016-02-24 00:00:00,2
2016,9108453,Judy Chu,CA27,2016-03-14 00:00:00,7
2016,9108556,Judy Chu,CA27,2016-04-14 00:00:00,3
2016,9108259,Curtis J. Clawson,FL19,2016-02-05 00:00:00,2
2016,9108387,Curtis J. Clawson,FL19,2016-03-01 00:00:00,2
2016,9108512,Curtis J. Clawson,FL19,2016-03-31 00:00:00,1
2016,9108694,Curtis J. Clawson,FL19,2016-05-04 00:00:00,2
2016,9109425,Curtis J. Clawson,FL19,2016-05-27 00:00:00,2
2016,9109959,Curtis J. Clawson,FL19,2016-08-26 00:00:00,2
2016,9109960,Curtis J. Clawson,FL19,2016-08-26 00:00:00,2
2016,9110012,Curtis J. Clawson,FL19,2016-09-15 00:00:00,2
2016,9110142,Curtis J. Clawson,FL19,2016-10-18 00:00:00,2
2016,9110289,Curtis J. Clawson,FL19,2016-12-14 00:00:00,2
2016,9108406,Chris Collins,NY27,2016-03-02 00:00:00,1
2016,9108587,Chris Collins,NY27,2016-04-20 00:00:00,2
2016,9108611,Chris Collins,NY27,2016-04-21 00:00:00,2
2016,9109044,Chris Collins,NY27,2016-05-25 00:00:00,1
2016,9109979,Chris Collins,NY27,2016-09-07 00:00:00,1
2016,9110216,Chris Collins,NY27,2016-11-14 00:00:00,1
2016,9110288,Chris Collins,NY27,2016-12-15 00:00:00,1
2016,9110300,Chris Collins,NY27,2016-12-16 00:00:00,1
2016,9108482,Ander Crenshaw,FL04,2016-03-22 00:00:00,1
2016,9108215,John K. Delaney,MD06,2016-01-28 00:00:00,4
2016,9108258,John K. Delaney,MD06,2016-02-04 00:00:00,2
2016,9108368,John K. Delaney,MD06,2016-02-25 00:00:00,2
2016,9108452,John K. Delaney,MD06,2016-03-15 00:00:00,1
2016,9108481,John K. Delaney,MD06,2016-03-23 00:00:00,2
2016,9108555,John K. Delaney,MD06,2016-04-13 00:00:00,2
2016,9108586,John K. Delaney,MD06,2016-04-19 00:00:00,1
2016,9108892,John K. Delaney,MD06,2016-05-13 00:00:00,1
2016,9109043,John K. Delaney,MD06,2016-05-23 00:00:00,1
2016,9109511,John K. Delaney,MD06,2016-06-15 00:00:00,1
2016,9109544,John K. Delaney,MD06,2016-06-22 00:00:00,1
2016,9109565,John K. Delaney,MD06,2016-07-06 00:00:00,2
2016,9109766,John K. Delaney,MD06,2016-08-01 00:00:00,2
2016,9109849,John K. Delaney,MD06,2016-08-10 00:00:00,1
2016,9109850,John K. Delaney,MD06,2016-08-10 00:00:00,1
2016,9109958,John K. Delaney,MD06,2016-09-01 00:00:00,1
2016,9110030,John K. Delaney,MD06,2016-09-21 00:00:00,1
2016,9110069,John K. Delaney,MD06,2016-09-27 00:00:00,2
2016,9110129,John K. Delaney,MD06,2016-10-14 00:00:00,1
2016,9110183,John K. Delaney,MD06,2016-11-02 00:00:00,2
2016,9110196,John K. Delaney,MD06,2016-11-14 00:00:00,1
2016,9110254,John K. Delaney,MD06,2016-12-01 00:00:00,3
2016,9110287,John K. Delaney,MD06,2016-12-14 00:00:00,2
2016,9109740,Charles W. Dent,PA15,2016-07-29 00:00:00,1
2016,9109848,Charles W. Dent,PA15,2016-08-11 00:00:00,2
2016,9108891,Robert James Dold,IL10,2016-05-16 00:00:00,2
2016,9109739,Robert James Dold,IL10,2016-07-29 00:00:00,2
2016,9109510,John J. Duncan,TN02,2016-06-14 00:00:00,1
2016,9110315,John J. Duncan,TN02,2016-12-29 00:00:00,1
2016,9108386,"Charles J. ""Chuck"" Fleischmann",TN03,2016-03-01 00:00:00,1
2016,9108451,"Charles J. ""Chuck"" Fleischmann",TN03,2016-03-16 00:00:00,1
2016,9108650,"Charles J. ""Chuck"" Fleischmann",TN03,2016-04-27 00:00:00,1
2016,9109042,"Charles J. ""Chuck"" Fleischmann",TN03,2016-05-24 00:00:00,1
2016,9109478,"Charles J. ""Chuck"" Fleischmann",TN03,2016-06-13 00:00:00,1
2016,9109618,"Charles J. ""Chuck"" Fleischmann",TN03,2016-07-11 00:00:00,1
2016,9109942,"Charles J. ""Chuck"" Fleischmann",TN03,2016-08-18 00:00:00,1
2016,9110029,"Charles J. ""Chuck"" Fleischmann",TN03,2016-09-21 00:00:00,2
2016,9110239,"Charles J. ""Chuck"" Fleischmann",TN03,2016-11-22 00:00:00,2
2016,9108256,Rodney P. Frelinghuysen,NJ11,2016-02-02 00:00:00,1
2016,9108257,Rodney P. Frelinghuysen,NJ11,2016-02-02 00:00:00,1
2016,9108367,Rodney P. Frelinghuysen,NJ11,2016-02-24 00:00:00,1
2016,9108450,Rodney P. Frelinghuysen,NJ11,2016-03-16 00:00:00,1
2016,9108553,Rodney P. Frelinghuysen,NJ11,2016-04-13 00:00:00,1
2016,9108554,Rodney P. Frelinghuysen,NJ11,2016-04-13 00:00:00,1
2016,9109041,Rodney P. Frelinghuysen,NJ11,2016-05-23 00:00:00,1
2016,9109617,Rodney P. Frelinghuysen,NJ11,2016-07-11 00:00:00,1
2016,9109686,Rodney P. Frelinghuysen,NJ11,2016-07-18 00:00:00,1
2016,9109764,Rodney P. Frelinghuysen,NJ11,2016-08-03 00:00:00,1
2016,9109904,Rodney P. Frelinghuysen,NJ11,2016-08-16 00:00:00,1
2016,9109905,Rodney P. Frelinghuysen,NJ11,2016-08-16 00:00:00,1
2016,9110215,Rodney P. Frelinghuysen,NJ11,2016-11-14 00:00:00,1
2016,9110270,Rodney P. Frelinghuysen,NJ11,2016-12-09 00:00:00,1
2016,9109662,Bob Goodlatte,VA06,2016-07-12 00:00:00,1
2016,9108449,John Thomas Graves,GA14,2016-03-15 00:00:00,2
2016,9108366,Alan Grayson,FL09,2016-02-26 00:00:00,1
2016,9110010,Alan Grayson,FL09,2016-09-15 00:00:00,1
2016,9109423,George Holding,NC13,2016-06-02 00:00:00,1
2016,9109978,George Holding,NC13,2016-09-07 00:00:00,1
2016,9110231,George Holding,NC13,2016-11-17 00:00:00,1
2016,9109920,David W. Jolly,FL13,2016-08-17 00:00:00,1
2016,9108420,David P. Joyce,OH14,2016-03-07 00:00:00,1
2016,9109554,David P. Joyce,OH14,2016-06-24 00:00:00,1
2016,9108312,Mike Kelly,PA03,2016-02-12 00:00:00,2
2016,9108456,Mike Kelly,PA03,2016-03-15 00:00:00,3
2016,9108569,Mike Kelly,PA03,2016-04-14 00:00:00,2
2016,9108888,Mike Kelly,PA03,2016-05-11 00:00:00,1
2016,9109477,Mike Kelly,PA03,2016-06-10 00:00:00,5
2016,9109670,Mike Kelly,PA03,2016-07-14 00:00:00,3
2016,9110008,Mike Kelly,PA03,2016-09-15 00:00:00,4
2016,9110170,Mike Kelly,PA03,2016-10-31 00:00:00,4
2016,9110302,Mike Kelly,PA03,2016-12-23 00:00:00,4
2016,9108254,Joseph P. Kennedy,MA04,2016-02-03 00:00:00,2
2016,9108651,Joseph P. Kennedy,MA04,2016-04-28 00:00:00,2
2016,9109475,Joseph P. Kennedy,MA04,2016-06-10 00:00:00,2
2016,9109476,Joseph P. Kennedy,MA04,2016-06-10 00:00:00,2
2016,9109763,Joseph P. Kennedy,MA04,2016-08-03 00:00:00,2
2016,9110268,Joseph P. Kennedy,MA04,2016-12-05 00:00:00,2
2016,9108407,Doug Lamborn,CO05,2016-03-02 00:00:00,2
2016,9108477,Doug Lamborn,CO05,2016-03-23 00:00:00,2
2016,9109040,Doug Lamborn,CO05,2016-05-24 00:00:00,1
2016,9109612,Doug Lamborn,CO05,2016-07-08 00:00:00,2
2016,9109613,Doug Lamborn,CO05,2016-07-08 00:00:00,1
2016,9109738,Doug Lamborn,CO05,2016-07-28 00:00:00,2
2016,9109977,Doug Lamborn,CO05,2016-09-07 00:00:00,2
2016,9110267,Doug Lamborn,CO05,2016-12-05 00:00:00,2
2016,9109611,Leonard Lance,NJ07,2016-07-08 00:00:00,1
2016,9108278,John B. Larson,CT01,2016-02-09 00:00:00,1
2016,9108342,John B. Larson,CT01,2016-02-18 00:00:00,1
2016,9108581,John B. Larson,CT01,2016-04-20 00:00:00,2
2016,9108887,John B. Larson,CT01,2016-05-16 00:00:00,2
2016,9109039,John B. Larson,CT01,2016-05-20 00:00:00,1
2016,9109810,John B. Larson,CT01,2016-08-09 00:00:00,1
2016,9109886,John B. Larson,CT01,2016-08-12 00:00:00,1
2016,9110026,John B. Larson,CT01,2016-09-19 00:00:00,1
2016,9110068,John B. Larson,CT01,2016-09-28 00:00:00,1
2016,9110140,John B. Larson,CT01,2016-10-19 00:00:00,1
2016,9110169,John B. Larson,CT01,2016-10-28 00:00:00,1
2016,9110250,John B. Larson,CT01,2016-11-29 00:00:00,1
2016,9108249,Billy Long,MO07,2016-02-03 00:00:00,10
2016,9108405,Billy Long,MO07,2016-03-02 00:00:00,4
2016,9108568,Billy Long,MO07,2016-04-15 00:00:00,2
2016,9109506,Billy Long,MO07,2016-06-15 00:00:00,1
2016,9110066,Billy Long,MO07,2016-09-27 00:00:00,1
2016,9110065,Billy Long,MO07,2016-09-28 00:00:00,1
2016,9108196,Kenny Marchant,TX24,2016-01-20 00:00:00,6
2016,9108309,Kenny Marchant,TX24,2016-02-18 00:00:00,2
2016,9108476,Kenny Marchant,TX24,2016-03-21 00:00:00,2
2016,9108580,Kenny Marchant,TX24,2016-04-19 00:00:00,2
2016,9108688,Kenny Marchant,TX24,2016-05-05 00:00:00,11
2016,9109458,Kenny Marchant,TX24,2016-06-06 00:00:00,3
2016,9109568,Kenny Marchant,TX24,2016-07-06 00:00:00,3
2016,9109762,Kenny Marchant,TX24,2016-08-03 00:00:00,1
2016,9109975,Kenny Marchant,TX24,2016-09-06 00:00:00,1
2016,9110127,Kenny Marchant,TX24,2016-10-12 00:00:00,3
2016,9110214,Kenny Marchant,TX24,2016-11-15 00:00:00,2
2016,9110305,Kenny Marchant,TX24,2016-12-21 00:00:00,5
2016,9108384,Michael T. McCaul,TX10,2016-03-01 00:00:00,7
2016,9108468,Michael T. McCaul,TX10,2016-03-18 00:00:00,20
2016,9108579,Michael T. McCaul,TX10,2016-04-20 00:00:00,8
2016,9109038,Michael T. McCaul,TX10,2016-05-25 00:00:00,6
2016,9109515,Michael T. McCaul,TX10,2016-06-16 00:00:00,15
2016,9109669,Michael T. McCaul,TX10,2016-07-15 00:00:00,10
2016,9109903,Michael T. McCaul,TX10,2016-08-16 00:00:00,9
2016,9110046,Michael T. McCaul,TX10,2016-09-23 00:00:00,11
2016,9110126,Michael T. McCaul,TX10,2016-10-14 00:00:00,9
2016,9110230,Michael T. McCaul,TX10,2016-11-17 00:00:00,12
2016,9110306,Michael T. McCaul,TX10,2016-12-21 00:00:00,12
2016,9110286,Jim McDermott,WA07,2016-12-13 00:00:00,1
2016,9108788,Mark R Meadows,NC11,2016-05-11 00:00:00,1
