bioguide_id,declarant_name,chamber,party,state_district,committee_membership,committees_key_flag,transaction_date,disclosure_date,ticker,asset_description,asset_type,sector_gics,etf_proxy,operation_type,amount_range,amount_midpoint,amount_split_flag,owner,doc_id,source_url,natural_key_hash,occurrence_index,provenance,date_confidence,ticker_source,sector_source,years_in_office
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,NKE,NIKE CLASS-B CMN CLASS B,Stock,Consumer Discretionary,XLY,Sale,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,dcd8ae404b6748cff6d53209186216811e6012eabfb0d8ebaa8026ad250eb37c,0,house-pdf-ocr,plausible,elec_dict,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,MYL,MYLAN NV CMN,Stock,Health Care,XLV,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,7c7f2c2f234a1d30051c57f4fb7752a8a27082d31e2a66514f5219058ed16ccd,0,house-pdf-ocr,plausible,llm,llm,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,DVN,DEVON ENERGY CORPORATION (NEW) CMN,Stock,Energy,XLE,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,929afaa0c8f7b0ee7bbd68b90e9d3bd8728500c67efd57207770cdfae4ab7ca4,0,house-pdf-ocr,plausible,llm,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,UNP,UNION PACIFIC CORP. CMN,Stock,Industrials,XLI,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,2e416ebd76c4cea8370f08b7027bd27210b4052f4b66c3be1a12968588723976,0,house-pdf-ocr,plausible,elec_dict,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,PSA,PUBLIC STORAGE CMN,Stock,Real Estate,XLRE,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,3b21e2b583cce6a023b3ae487bcd8e709d30273f72f8d0da11ffc0dc28d045fc,0,house-pdf-ocr,plausible,llm,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,TMO,THERMO FISHER SCIENTIFIC INC CMN,Stock,Health Care,XLV,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,2067d3a59f41b63845bad8ca999fadbba99b68c4a54ba2a66ad38525e231af86,0,house-pdf-ocr,plausible,elec_dict,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,WDC,WESTERN DIGITAL CORPORATION CMN,Stock,Information Technology,XLK,Sale,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,d85f7764196d798fa7b86b60b4edd5be3e2065a042b5155ecdc7fb9eaf601cb0,0,house-pdf-ocr,plausible,elec_dict,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,WMB,"THE WILLIAMS COMPANIES, INC. CMN",Stock,Energy,XLE,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,f2cd98273af6fbc5546c405fcb8de19ebfd0c6d540b00157538214f4e6bff432,0,house-pdf-ocr,plausible,elec_dict,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,BBT,BB&T CORPORATION CMN,Stock,Financials,XLF,Sale,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,acbbe246b4622bfa8b58c064bca666af2015208525283afac8d2454afced09e5,0,house-pdf-ocr,plausible,elec_dict,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,OXY,OCCIDENTAL PETROLEUM CORP CMN,Stock,Energy,XLE,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,d38ca2281df341fd456e5286901b37b99b7f6c2073138c6cd6944fb5fe4ebc06,0,house-pdf-ocr,plausible,llm,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,EFX,EQUIFAX INC CMN,Stock,Industrials,XLI,Sale,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,0a708f04dcdad5350c139b9840b6a8d9960005f2ac56f9a013c4ef45a02c6645,0,house-pdf-ocr,plausible,elec_dict,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,HCP,"HCP, INC. CMN",Stock,Real Estate,XLRE,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,30944ba008d6f76e7a5b255659aa499787faac0717ada45508a80b18b364e119,0,house-pdf-ocr,plausible,elec_dict,llm,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,CB,CHUBB LTD CMN,Stock,Financials,XLF,Sale,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,416fd03058dc0a1e7ec55eb8dc8ed7bc27857038818dca6f82445c1e1a0f0af2,0,house-pdf-ocr,plausible,llm,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,UTX,UNITED TECHNOLOGIES CORP CMN,Stock,Industrials,XLI,Sale,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,4ef727a2b33a36aa006143dff191249f681c5e6971b727967c3fd567816d2a9b,0,house-pdf-ocr,plausible,elec_dict,llm,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,PRU,PRUDENTIAL FINANCIAL INC CMN,Stock,Financials,XLF,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,1c8b38c0e21e558a1b868fcf55f20499a56c1edd90dcf38297788c6ead133b17,0,house-pdf-ocr,plausible,llm,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,NBL,NOBLE ENERGY INC CMN,Stock,Energy,XLE,Sale,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,9b90b96935c16ab16de5979c3036a948b66fbdb9f4a70e83e9590121b652c558,0,house-pdf-ocr,plausible,elec_dict,llm,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,LBRDA,LIBERTY BROADBAND CORP CMN CLASS A,Stock,Communication Services,XLC,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,94a0e7cb822242c7f6f1630bcac7b8709214b1204d5e0a35e7deaa172e09e7ad,0,house-pdf-ocr,plausible,llm,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,MMM,3M COMPANY CMN,Stock,Industrials,XLI,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,59c85dafd506912326978f6e85f84d002111a2569e2622657cd74b7f5168ec36,0,house-pdf-ocr,plausible,elec_dict,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,KMB,KIMBERLY CLARK CORP CMN,Stock,Consumer Staples,XLP,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,234d98231b72bd911190d86d48d04500add753c74995fc1443f74339681bee17,0,house-pdf-ocr,plausible,elec_dict,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,MRK,"MERCK & CO., INC. CMN",Stock,Health Care,XLV,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,04700c99aa3b8ae494a39852086b74e1ca90e875463ad45bb1abb6590392aaa5,0,house-pdf-ocr,plausible,elec_dict,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,MO,"ALTRIA GROUP, INC. CMN",Stock,Consumer Staples,XLP,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,743f66893cb5e73a9c223701ac57a6092700ac45c9cabec7bc3b3d094eaa670d,0,house-pdf-ocr,plausible,elec_dict,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,KR,KROGER COMPANY CMN,Stock,Consumer Staples,XLP,Sale,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,ff125cfaecc2dd750ddeab496d479db8f575bfb1080681e0f366b78cd767062e,0,house-pdf-ocr,plausible,elec_dict,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,NUE,NUCOR CORPORATION CMN,Stock,Materials,XLB,Sale,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,385d20189da2fcd344113cca67b1f7c27363ad71db264c772cb78d4ae465f63c,0,house-pdf-ocr,plausible,elec_dict,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,DIS,WALT DISNEY COMPANY (THE) CMN,Stock,Communication Services,XLC,Sale,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,c39b66c2d0f2e082f746181b6ffcf6c929246c4b533879ca1f6634bc805568e0,0,house-pdf-ocr,plausible,elec_dict,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,PCLN,PRICELINE GROUP INC/THE CMN,Stock,Consumer Discretionary,XLY,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,7f100950bf7a72daca41d291164d729a5d7ca5d93b2bd75ba60edd1086652fc9,0,house-pdf-ocr,plausible,elec_dict,llm,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,T,AT&T INC CMN,Stock,Communication Services,XLC,Sale,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,1529a4658940253f5caaa074ffd234c0df9f2ff8d2c6ef3c1ce49df8a3260a93,0,house-pdf-ocr,plausible,elec_dict,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,TRV,"THE TRAVELERS COMPANIES, INC CMN",Stock,Financials,XLF,Sale,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,c0cae6f007a0eb2edefd73c515dbd31f5174a49a08c9a27b5c8d6ae0c5d975f5,0,house-pdf-ocr,plausible,llm,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,BSX,BOSTON SCIENTIFIC CORP. COMMON STOCK,Stock,Health Care,XLV,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,8139e36e8a540ed01f2c2895ec3681c2491b1b439e47d1f5f137578de95c1e38,0,house-pdf-ocr,plausible,elec_dict,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,AIG,"AMERICAN INTL GROUP, INC. CMN",Stock,Financials,XLF,Sale,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,292ac873d5270de12472b02e5240f88043ecf6a1fd1a70c78bb8b9b6938f7bba,0,house-pdf-ocr,plausible,llm,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,GLW,CORNING INCORPORATED CMN,Stock,Information Technology,XLK,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,5cb96d1d3d39d56c976d1223252d4442da5bf43889544460017dce598d51d5b9,0,house-pdf-ocr,plausible,elec_dict,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,FCX,FREEPORT-MCMORAN INC CMN,Stock,Materials,XLB,Sale,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,7f3c3b2e222cc558fdb1caff1a0d98202e9e07cb8dd9d759e200cb9dc9f9e875,0,house-pdf-ocr,plausible,elec_dict,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,CPB,CAMPBELL SOUP CO CMN,Stock,Consumer Staples,XLP,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,224c63b46e6d6e28cedb3f87006492046e46dba03d0d19f4f24a4b2ec0e89beb,0,house-pdf-ocr,plausible,elec_dict,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,XRAY,DENTSPLY SIRONA INC CMN,Stock,Health Care,XLV,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,6d04bd65dd9e05c87ba42754f987e71d885215145d55c1c3dad634a3dbda1755,0,house-pdf-ocr,plausible,elec_dict,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,DISCA,"DISCOVERY COMMUNICATIONS, INC. CMN SERIES A",Stock,Communication Services,XLC,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,13cc93c215ed96375ee86f5403bf404d6fb45b93a4096724d49c25cff35f72c2,0,house-pdf-ocr,plausible,llm,llm,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,GGP,GGP INC CMN,Stock,Real Estate,XLRE,Sale,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,20fffac87c3d9bd6d9090ad61b010912c1bdd6c5d05d485a048cc6e63982f408,0,house-pdf-ocr,plausible,llm,llm,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,BLK,"BLACKROCK, INC. CMN",Stock,Financials,XLF,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,703944c32af8dd2264196e5a4b1f50cdfc55f855219101c4d218f9acad840c92,0,house-pdf-ocr,plausible,elec_dict,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,CSCO,"CISCO SYSTEMS, INC. CMN",Stock,Information Technology,XLK,Sale,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,3a5129bf5d27092a0e02b210d7f33a9516308b18f8484f9a55ebd02e495368df,0,house-pdf-ocr,plausible,elec_dict,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,DISCA,"DISCOVERY COMMUNICATIONS, INC. CMN",Stock,Communication Services,XLC,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,5ef5df9b0cba41573f9954766ac2dfdf00eb4ae9677a997e320b7395df4c5771,0,house-pdf-ocr,plausible,llm,llm,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,XOM,EXXON MOBIL CORPORATION CMN,Stock,Energy,XLE,Sale,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,425c8ce3de836d06fe093d394e634ba43f297c8fee206a391172479c9b1be0bd,0,house-pdf-ocr,plausible,elec_dict,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,AMZN,AMAZON.COM INC CMN,Stock,Consumer Discretionary,XLY,Sale,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,2f020587d64f4558d526cecb35bf1ff690960f760d1a1eee4393dbda47a6175a,0,house-pdf-ocr,plausible,elec_dict,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,K,KELLOGG COMPANY CMN,Stock,Consumer Staples,XLP,Sale,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,3552f2e27083446df726fc0cfdd60fa5f467620ad4bdb7c27ba8dca512f86387,0,house-pdf-ocr,plausible,elec_dict,llm,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,CSX,CSX CORPORATION CMN,Stock,Industrials,XLI,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,62b6cdb73488d6ee242f330298c59acf46c2def5bd12f609ccdd217c14d1c6b2,0,house-pdf-ocr,plausible,elec_dict,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,NOC,NORTHROP GRUMMAN CORP CMN,Stock,Industrials,XLI,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,59952c0c2c92a7c8602445842bb74ed9b3d53d5c8551c1f32a20c5a4b9bc3430,0,house-pdf-ocr,plausible,elec_dict,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,IDXX,IDEXX LABORATORIES CMN,Stock,Health Care,XLV,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,419ed1a55aec85347d452d3f9480408e207c4fcc75a95363ab9c31879ab855be,0,house-pdf-ocr,plausible,llm,yfinance,0
K000389,Rohit Khanna,house,Democrat,CA17,HSAS28; HSAS35; HSGO05; HSGO12; House Committee on Armed Services; House Committee on Oversight and Government Reform; House Select Committee on the Strategic Competition Between the United States and the Chinese Communist Party,True,2017-09-25,2017-10-10,HD,"THE HOME DEPOT, INC. CMN",Stock,Consumer Discretionary,XLY,Purchase,"$1,001 - $15,000",8000.0,False,Spouse,9111874,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111874.pdf,3000c429cd8505131425195e1cfe20d8f704cb613d30e11cb0e66a38d7fc3b44,0,house-pdf-ocr,plausible,elec_dict,yfinance,0
