doc_id,last,first,filing_type,state_district,filing_date_raw,disclosure_date,declarant_name,url_pdf
20007804,Cohen,Steve,P,TN09,8/11/2017,2017-08-11,Steve Cohen,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007804.pdf
20007967,Cohen,Steve,P,TN09,9/7/2017,2017-09-07,Steve Cohen,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007967.pdf
20008102,Cohen,Steve,P,TN09,9/27/2017,2017-09-27,Steve Cohen,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20008102.pdf
20008217,Cohen,Steve,P,TN09,10/16/2017,2017-10-16,Steve Cohen,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20008217.pdf
9110617,Collins,Chris,P,NY27,4/4/2017,2017-04-04,Chris Collins,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9110617.pdf
9111719,Collins,Chris,P,NY27,9/5/2017,2017-09-05,Chris Collins,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111719.pdf
9111847,Collins,Chris,P,NY27,10/2/2017,2017-10-02,Chris Collins,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111847.pdf
9112040,Collins,Chris,P,NY27,11/14/2017,2017-11-14,Chris Collins,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9112040.pdf
9112119,Collins,Chris,P,NY27,11/29/2017,2017-11-29,Chris Collins,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9112119.pdf
9111742,Comer,James,P,KY01,9/7/2017,2017-09-07,James Comer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111742.pdf
9111846,Comer,James,P,KY01,10/3/2017,2017-10-03,James Comer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111846.pdf
9111988,Comer,James,P,KY01,11/1/2017,2017-11-01,James Comer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9111988.pdf
9112142,Comer,James,P,KY01,12/1/2017,2017-12-01,James Comer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9112142.pdf
9112242,Comer,James,P,KY01,1/9/2018,2018-01-09,James Comer,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/9112242.pdf
20006695,Comstock,Barbara J Honorable,P,VA10,2/6/2017,2017-02-06,Barbara J Honorable Comstock,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20006695.pdf
20006777,Comstock,Barbara J Honorable,P,VA10,2/18/2017,2017-02-18,Barbara J Honorable Comstock,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20006777.pdf
20007350,Comstock,Barbara J Honorable,P,VA10,5/23/2017,2017-05-23,Barbara J Honorable Comstock,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007350.pdf
20007359,Comstock,Barbara J Honorable,P,VA10,5/24/2017,2017-05-24,Barbara J Honorable Comstock,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007359.pdf
20007630,Comstock,Barbara J Honorable,P,VA10,7/14/2017,2017-07-14,Barbara J Honorable Comstock,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007630.pdf
20007812,Comstock,Barbara J Honorable,P,VA10,8/14/2017,2017-08-14,Barbara J Honorable Comstock,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20007812.pdf
20008210,Comstock,Barbara J Honorable,P,VA10,10/13/2017,2017-10-13,Barbara J Honorable Comstock,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20008210.pdf
20008373,Comstock,Barbara J Honorable,P,VA10,11/8/2017,2017-11-08,Barbara J Honorable Comstock,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20008373.pdf
20008442,Comstock,Barbara J Honorable,P,VA10,11/24/2017,2017-11-24,Barbara J Honorable Comstock,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20008442.pdf
20008586,Comstock,Barbara J Honorable,P,VA10,12/19/2017,2017-12-19,Barbara J Honorable Comstock,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20008586.pdf
20006448,Conaway,K. Michael,P,TX11,1/4/2017,2017-01-04,K. Michael Conaway,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2017/20006448.pdf
