year,filing_type,filing_date_raw,filing_date,doc_id,last_name,first_name,declarant_name_raw,state_dst,pdf_url,source_xml_path
2023,P,4/20/2023,2023-04-20,20022770,Crenshaw,Daniel,Daniel Crenshaw,TX02,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022770.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2023FD.xml
2023,P,1/10/2023,2023-01-10,20022249,Curtis,John,John Curtis,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022249.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2023FD.xml
2023,P,2/13/2023,2023-02-13,20022423,Curtis,John,John Curtis,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022423.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2023FD.xml
2023,P,3/13/2023,2023-03-13,20022561,Curtis,John,John Curtis,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022561.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2023FD.xml
2023,P,3/27/2023,2023-03-27,20022624,Curtis,John,John Curtis,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022624.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2023FD.xml
2023,P,5/10/2023,2023-05-10,20022721,Curtis,John,John Curtis,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022721.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2023FD.xml
2023,P,6/2/2023,2023-06-02,20023061,Curtis,John,John Curtis,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023061.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2023FD.xml
2023,P,8/7/2023,2023-08-07,20023444,Curtis,John,John Curtis,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023444.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2023FD.xml
2023,P,10/4/2023,2023-10-04,20023799,Curtis,John,John Curtis,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023799.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2023FD.xml
2023,P,11/16/2023,2023-11-16,20023867,Curtis,John,John Curtis,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20023867.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2023FD.xml
2023,P,12/15/2023,2023-12-15,20024152,Curtis,John,John Curtis,UT03,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20024152.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2023FD.xml
2023,P,1/2/2023,2023-01-02,20022183,DelBene,Suzan K.,Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022183.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2023FD.xml
2023,P,1/21/2023,2023-01-21,20022288,DelBene,Suzan K.,Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022288.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2023FD.xml
2023,P,2/6/2023,2023-02-06,20022355,DelBene,Suzan K.,Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022355.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2023FD.xml
2023,P,2/19/2023,2023-02-19,20022453,DelBene,Suzan K.,Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022453.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2023FD.xml
2023,P,3/7/2023,2023-03-07,20022498,DelBene,Suzan K.,Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022498.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2023FD.xml
2023,P,3/20/2023,2023-03-20,20022589,DelBene,Suzan K.,Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022589.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2023FD.xml
2023,P,4/10/2023,2023-04-10,20022655,DelBene,Suzan K.,Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022655.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2023FD.xml
2023,P,5/6/2023,2023-05-06,20022828,DelBene,Suzan K.,Suzan K. DelBene,WA01,https://disclosures-clerk.house.gov/public_disc/ptr-pdfs/2023/20022828.pdf,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/index/2023FD.xml
