bioguide,disclosure_date,declarant_name,source_url,source,provenance,transaction_date,owner,ticker,asset_description,asset_type,operation_type,amount_range
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/14/2020,Self,"<a href=""https://finance.yahoo.com/q?s=DFS"" target=""_blank"">DFS</a>",Discover Financial Services,Stock,Sale (Full),"$15,001 - $50,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/14/2020,Self,"<a href=""https://finance.yahoo.com/q?s=CL"" target=""_blank"">CL</a>",Colgate-Palmolive Company,Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/14/2020,Self,"<a href=""https://finance.yahoo.com/q?s=CAT"" target=""_blank"">CAT</a>",Caterpillar Inc.,Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/14/2020,Self,"<a href=""https://finance.yahoo.com/q?s=BMY"" target=""_blank"">BMY</a>",Bristol-Myers Squibb Company,Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/14/2020,Self,"<a href=""https://finance.yahoo.com/q?s=BP"" target=""_blank"">BP</a>",BP p.l.c.,Stock,Sale (Full),"$50,001 - $100,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/13/2020,Self,"<a href=""https://finance.yahoo.com/q?s=AMAT"" target=""_blank"">AMAT</a>","Applied Materials, Inc.",Stock,Sale (Full),"$1,001 - $15,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/13/2020,Self,"<a href=""https://finance.yahoo.com/q?s=AA"" target=""_blank"">AA</a>",Alcoa Corporation,Stock,Sale (Full),"$15,001 - $50,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/14/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=UTX"" target=""_blank"">UTX</a>",Raytheon Technologies Corporation,Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/14/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=STT"" target=""_blank"">STT</a>",State Street Corporation,Stock,Sale (Full),"$250,001 - $500,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/14/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=PRU"" target=""_blank"">PRU</a>","Prudential Financial, Inc.",Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/14/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=K"" target=""_blank"">K</a>",Kellogg Company,Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/14/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=HIG"" target=""_blank"">HIG</a>","The Hartford Financial Services Group, Inc.",Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/14/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=GS"" target=""_blank"">GS</a>","The Goldman Sachs Group, Inc.",Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/14/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=XOM"" target=""_blank"">XOM</a>",Exxon Mobil Corporation,Stock,Sale (Full),"$50,001 - $100,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/14/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=DD"" target=""_blank"">DD</a>","DuPont de Nemours, Inc.",Stock,Sale (Full),"$15,001 - $50,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/14/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=DOW"" target=""_blank"">DOW</a>",Dow Inc.,Stock,Sale (Full),"$15,001 - $50,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/14/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=DFS"" target=""_blank"">DFS</a>",Discover Financial Services,Stock,Sale (Full),"$50,001 - $100,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/14/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=DAL"" target=""_blank"">DAL</a>","Delta Air Lines, Inc.",Stock,Sale (Full),"$50,001 - $100,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/14/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=CVS"" target=""_blank"">CVS</a>",CVS Health Corporation,Stock,Sale (Full),"$250,001 - $500,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/14/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=CTVA"" target=""_blank"">CTVA</a>","Corteva, Inc.",Stock,Sale (Full),"$15,001 - $50,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/14/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=CL"" target=""_blank"">CL</a>",Colgate-Palmolive Company,Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/14/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=CTSH"" target=""_blank"">CTSH</a>",Cognizant Technology Solutions Corporation,Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/14/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=CSCO"" target=""_blank"">CSCO</a>","Cisco Systems, Inc.",Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/14/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=BMY"" target=""_blank"">BMY</a>",Bristol-Myers Squibb Company,Stock,Sale (Full),"$250,001 - $500,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/14/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=BP"" target=""_blank"">BP</a>",BP p.l.c.,Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/14/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=AIG"" target=""_blank"">AIG</a>","American International Group, Inc.",Stock,Sale (Full),"$15,001 - $50,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/14/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=MO"" target=""_blank"">MO</a>","Altria Group, Inc.",Stock,Sale (Full),"$15,001 - $50,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/14/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=AGN"" target=""_blank"">AGN</a>",Allergan plc,Stock,Sale (Full),"$250,001 - $500,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/14/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=ABBV"" target=""_blank"">ABBV</a>",AbbVie Inc.,Stock,Sale (Full),"$250,001 - $500,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=AGCO"" target=""_blank"">AGCO</a>",AGCO Corporation,Stock,Sale (Full),"$50,001 - $100,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=MPC"" target=""_blank"">MPC</a>",Marathon Petroleum Corporation,Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=EBAY"" target=""_blank"">EBAY</a>",eBay Inc.,Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=VZ"" target=""_blank"">VZ</a>",Verizon Communications Inc.,Stock,Sale (Full),"$250,001 - $500,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=CTXS"" target=""_blank"">CTXS</a>","Citrix Systems, Inc.",Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=PFE"" target=""_blank"">PFE</a>",Pfizer Inc.,Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=AAPL"" target=""_blank"">AAPL</a>",Apple Inc.,Stock,Sale (Full),"$250,001 - $500,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=C"" target=""_blank"">C</a>",Citigroup Inc.,Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=PRU"" target=""_blank"">PRU</a>","Prudential Financial, Inc.",Stock,Sale (Full),"$50,001 - $100,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=CSCO"" target=""_blank"">CSCO</a>","Cisco Systems, Inc.",Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=WMT"" target=""_blank"">WMT</a>",Walmart Inc.,Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=PYPL"" target=""_blank"">PYPL</a>","PayPal Holdings, Inc.",Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=KMI"" target=""_blank"">KMI</a>","Kinder Morgan, Inc.",Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=T"" target=""_blank"">T</a>",AT&amp;T Inc.,Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=MDLZ"" target=""_blank"">MDLZ</a>","Mondelez International, Inc.",Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=FDX"" target=""_blank"">FDX</a>",FedEx Corporation,Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=LOW"" target=""_blank"">LOW</a>","Lowe's Companies, Inc.",Stock,Sale (Full),"$250,001 - $500,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=TFC"" target=""_blank"">TFC</a>",Truist Financial Corporation,Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=SAP"" target=""_blank"">SAP</a>",SAP SE,Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=DOCU"" target=""_blank"">DOCU</a>","DocuSign, Inc.",Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=LMT"" target=""_blank"">LMT</a>",Lockheed Martin Corporation,Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=DIS"" target=""_blank"">DIS</a>",The Walt Disney Company,Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=AMGN"" target=""_blank"">AMGN</a>",Amgen Inc.,Stock,Sale (Full),"$250,001 - $500,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=BAC"" target=""_blank"">BAC</a>",Bank of America Corporation,Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=STZ"" target=""_blank"">STZ</a>","Constellation Brands, Inc.",Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=JD"" target=""_blank"">JD</a>","JD.com, Inc.",Stock,Sale (Full),"$250,001 - $500,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=KEY"" target=""_blank"">KEY</a>",KeyCorp,Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=ORCL"" target=""_blank"">ORCL</a>",Oracle Corporation,Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,03/12/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=DG"" target=""_blank"">DG</a>",Dollar General Corporation,Stock,Sale (Partial),"$50,001 - $100,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,02/28/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=DG"" target=""_blank"">DG</a>",Dollar General Corporation,Stock,Sale (Partial),"$50,001 - $100,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,02/28/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=CME"" target=""_blank"">CME</a>",CME Group Inc.,Stock,Sale (Partial),"$50,001 - $100,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,02/27/2020,Joint,"<a href=""https://finance.yahoo.com/q?s=FIS"" target=""_blank"">FIS</a>","Fidelity National Information Services, Inc.",Stock,Purchase,"$15,001 - $50,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=WDC"" target=""_blank"">WDC</a>",Western Digital Corporation,Stock,Sale (Full),"$100,001 - $250,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=VMC"" target=""_blank"">VMC</a>","Vulcan Materials Company <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $120.00 <br> <em>Expires:</em> 05/15/2020 </div>",Stock Option,Purchase,"$15,001 - $50,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=UL"" target=""_blank"">UL</a>","The Unilever Group <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $55.00 <br> <em>Expires:</em> 08/21/2020 </div>",Stock Option,Purchase,"$15,001 - $50,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=TRV"" target=""_blank"">TRV</a>","The Travelers Companies, Inc. <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $125.00 <br> <em>Expires:</em> 04/17/2020 </div>",Stock Option,Purchase,"$15,001 - $50,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=TRV"" target=""_blank"">TRV</a>","The Travelers Companies, Inc.",Stock,Sale (Full),"$15,001 - $50,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,03/31/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=TRV"" target=""_blank"">TRV</a>","The Travelers Companies, Inc.",Stock,Purchase,"$15,001 - $50,000"
L000594,05/01/2020,Kelly Loeffler,https://efdsearch.senate.gov/search/view/ptr/2b47d301-0318-4604-bd14-a0b9c1b8437f/,senate,openset,04/07/2020,Spouse,"<a href=""https://finance.yahoo.com/q?s=TJX"" target=""_blank"">TJX</a>","The TJX Companies, Inc. <div class=""text-muted"">Option Type: Put <br><em>Strike price:</em> $55.00 <br> <em>Expires:</em> 07/17/2020 </div>",Stock Option,Purchase,"$15,001 - $50,000"
