BioGuideID,Name,ticker,traded,Transaction
M001193,Thomas Macarthur,HYG,2015-12-01,Purchase
M001193,Thomas Macarthur,JNK,2015-12-01,Purchase
M001193,Thomas Macarthur,HIX,2015-12-01,Sale
M001193,Thomas Macarthur,HIX,2015-12-01,Sale
M001193,Thomas Macarthur,JNK,2015-12-01,Purchase
M001193,Thomas Macarthur,JNK,2015-12-01,Purchase
C001062,K. Michael Conaway,F,2015-11-12,Sale
C001062,K. Michael Conaway,F,2015-11-04,Sale
B001269,Lou Barletta,IYLD,2015-10-29,Sale
C001062,K. Michael Conaway,LNKD,2015-10-09,Sale
W000804,Robert J. Wittman,XLS,2015-09-11,Sale
B001269,Lou Barletta,DIA,2015-09-01,Purchase
B001269,Lou Barletta,DIA,2015-09-01,Purchase
L000559,James R. Langevin,BABA,2015-08-11,Purchase
B001269,Lou Barletta,SCD,2015-08-05,Sale
B001269,Lou Barletta,SCD,2015-08-05,Sale
W000804,Robert J. Wittman,TEG,2015-06-30,Sale
C001062,K. Michael Conaway,GE,2015-06-10,Sale
B001269,Lou Barletta,RWL,2015-06-03,Purchase
G000535,Luis V. Gutierrez,AFG,2015-05-18,Sale
G000535,Luis V. Gutierrez,GCAP,2015-05-18,Sale
B001269,Lou Barletta,IYLD,2015-03-30,Purchase
B001269,Lou Barletta,RDIV,2015-03-30,Purchase
Y000062,John A. Yarmuth,MSFT,2015-03-10,Sale
Y000062,John A. Yarmuth,PX,2015-03-10,Sale
Y000062,John A. Yarmuth,MCD,2015-03-10,Sale
Y000062,John A. Yarmuth,AXS,2015-03-10,Sale
M001188,Grace Meng,TCOIX,2015-02-20,Sale
M001188,Grace Meng,TISBX,2015-02-20,Purchase
C001062,K. Michael Conaway,COP,2015-02-04,Sale
C001062,K. Michael Conaway,COP,2015-02-03,Sale
C001062,K. Michael Conaway,RDS.A,2015-02-03,Purchase
B001269,Lou Barletta,TDIV,2015-01-27,Purchase
B001269,Lou Barletta,TDIV,2015-01-27,Purchase
B001269,Lou Barletta,TDIV,2015-01-27,Purchase
B001269,Lou Barletta,XLV,2015-01-27,Purchase
W000804,Robert J. Wittman,CLX,2015-01-15,Sale
