year,doc_id,local_path,n_pages,text_chars_first_pages,contains_periodic_transaction_report,contains_filer_information,contains_transactions,contains_amount,text_extractable_flag,quality_status,error_message
2025,20030238,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030238.pdf,7,2649,False,False,False,True,True,ok_text,
2025,20030291,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030291.pdf,15,2581,False,False,False,True,True,ok_text,
2025,20030312,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030312.pdf,2,1825,True,False,True,True,True,ok_text,
2025,20030336,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030336.pdf,1,1042,True,False,True,True,True,ok_text,
2025,20030433,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030433.pdf,6,2977,False,False,False,True,True,ok_text,
2025,20030482,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030482.pdf,7,2677,False,False,False,True,True,ok_text,
2025,20030546,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030546.pdf,3,2519,False,False,False,True,True,ok_text,
2025,20030635,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030635.pdf,5,2819,False,False,False,True,True,ok_text,
2025,20030857,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030857.pdf,2,2213,True,False,True,True,True,ok_text,
2025,20030998,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030998.pdf,2,1667,True,False,True,True,True,ok_text,
2025,20032276,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20032276.pdf,3,4118,False,False,False,True,True,ok_text,
2025,20033574,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20033574.pdf,4,4308,False,False,False,True,True,ok_text,
2025,20027913,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20027913.pdf,1,999,True,False,True,True,True,ok_text,
2025,20030215,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030215.pdf,1,1000,True,False,True,True,True,ok_text,
2025,20030632,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030632.pdf,1,1084,True,False,True,True,True,ok_text,
2025,20033691,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20033691.pdf,1,895,True,False,True,True,True,ok_text,
2025,20031001,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20031001.pdf,1,1124,True,False,True,True,True,ok_text,
2025,20026726,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20026726.pdf,8,3006,False,False,False,True,True,ok_text,
2025,20027891,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20027891.pdf,4,2978,False,False,False,True,True,ok_text,
2025,20029026,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20029026.pdf,6,2946,False,False,False,True,True,ok_text,
2025,20030288,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030288.pdf,7,2955,False,False,False,True,True,ok_text,
2025,20030461,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030461.pdf,6,2854,False,False,False,True,True,ok_text,
2025,20030634,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030634.pdf,4,2890,False,False,False,True,True,ok_text,
2025,20030901,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030901.pdf,4,2960,False,False,False,True,True,ok_text,
2025,20031022,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20031022.pdf,8,2899,False,False,False,True,True,ok_text,
2025,20032248,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20032248.pdf,9,2912,False,False,False,True,True,ok_text,
2025,20033455,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20033455.pdf,15,2845,False,False,False,True,True,ok_text,
2025,20033619,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20033619.pdf,22,2852,False,False,False,True,True,ok_text,
2025,20032205,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20032205.pdf,1,1282,True,False,True,True,True,ok_text,
2025,20033393,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20033393.pdf,2,1829,True,False,True,True,True,ok_text,
2025,20026548,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20026548.pdf,1,1139,True,False,True,True,True,ok_text,
2025,20028025,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20028025.pdf,1,1029,True,False,True,True,True,ok_text,
2025,20030416,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20030416.pdf,1,1028,True,False,True,True,True,ok_text,
2025,20031011,/Users/lemairealice/Downloads/Jupiter/congress_trading_signal/data/raw/house/ptr_pdfs/2025/20031011.pdf,1,1019,True,False,True,True,True,ok_text,
